agency_id,num_searches,num_bookings,l2b
20245,1317.0,61.0,4.6317388003037205
39868,12558.0,794.0,6.322662844401974
39909,5751.0,62.0,1.078073378542862
3378,1641.0,186.0,11.3345521023766
38064,244.0,0.0,0.0
39690,806.0,0.0,0.0
39845,1016.0,0.0,0.0
37564,1157.0,31.0,2.679343128781331
40090,1725.0,0.0,0.0
40095,1019.0,155.0,15.21099116781158
40220,2923.0,273.0,9.339719466301744
40238,10067.0,766.0,7.609019568888447
37061,16578.0,432.0,2.6058631921824107
30926,155.0,0.0,0.0
37836,4055.0,211.0,5.203452527743527
10189,13153.0,2201.0,16.733824982893637
39179,7188.0,186.0,2.5876460767946576
39362,912.0,30.0,3.289473684210526
39398,19137.0,850.0,4.441657522077651
39468,16877.0,835.0,4.947561770456835
39539,3178.0,336.0,10.572687224669604
40354,13541.0,555.0,4.098663318809542
40357,9188.0,918.0,9.99129299085764
40348,9788.0,1003.0,10.247241520228851
40336,3366.0,61.0,1.8122400475341651
40304,4873.0,279.0,5.7254258157192695
40310,2264.0,61.0,2.6943462897526502
40313,12959.0,1881.0,14.515008874141525
39942,743.0,0.0,0.0
40115,2823.0,460.0,16.294721927027982
13,426.0,30.0,7.042253521126761
179,14236.0,1685.0,11.836189940994661
385,37112.0,4060.0,10.93985772795861
390,30123.0,857.0,2.8450021578196063
704,9439.0,338.0,3.580887805911643
932,1539.0,309.0,20.077972709551656
942,3184.0,764.0,23.99497487437186
736,3125.0,184.0,5.888
1118,824.0,153.0,18.567961165048544
1233,4513.0,122.0,2.7033015732328827
1237,3029.0,93.0,3.0703202377022123
465,3573.0,427.0,11.950741673663588
491,1072.0,62.0,5.7835820895522385
611,3829.0,309.0,8.06999216505615
702,6735.0,704.0,10.452858203414998
794,3697.0,31.0,0.8385177170678928
797,1003.0,61.0,6.0817547357926225
802,7929.0,1461.0,18.42603102534998
1534,8817.0,492.0,5.580129295678803
654,2465.0,244.0,9.898580121703853
812,4489.0,244.0,5.4355090220539095
834,3941.0,154.0,3.9076376554174073
905,279.0,31.0,11.11111111111111
921,16213.0,122.0,0.7524825757108493
1373,3162.0,675.0,21.347248576850095
1419,15719.0,496.0,3.155417011260258
1435,3105.0,0.0,0.0
1500,4353.0,461.0,10.590397427061797
1262,2091.0,61.0,2.9172644667623144
1427,37619.0,3813.0,10.13583561498179
1448,1102.0,62.0,5.626134301270418
1579,20554.0,3520.0,17.125620317213194
1656,1661.0,1073.0,64.5996387718242
809,14810.0,1262.0,8.521269412559082
1733,2115.0,123.0,5.815602836879433
1584,6254.0,611.0,9.76974736168852
966,16351.0,3413.0,20.873341080056264
1132,2973.0,93.0,3.128153380423814
1312,14717.0,1680.0,11.415369980294896
1317,62.0,0.0,0.0
1753,1594.0,368.0,23.086574654956085
1056,15065.0,2067.0,13.720544307998672
1756,6454.0,399.0,6.182212581344902
1771,3877.0,460.0,11.864843951508899
1281,1938.0,152.0,7.8431372549019605
1765,10480.0,828.0,7.900763358778626
2882,24145.0,1104.0,4.572375232967488
3616,10860.0,649.0,5.976058931860037
3255,2487.0,93.0,3.739445114595899
2775,4473.0,619.0,13.838587078023698
2466,12642.0,2612.0,20.661287770922325
2018,9756.0,487.0,4.99179991799918
783,11101.0,245.0,2.2070083776236373
1931,4640.0,124.0,2.6724137931034484
2301,6448.0,553.0,8.576302729528535
2375,6407.0,332.0,5.181832370844389
2389,1007.0,60.0,5.958291956305859
2541,2535.0,774.0,30.532544378698223
2622,3982.0,988.0,24.81165243596183
2716,1409.0,61.0,4.329311568488289
2979,310.0,31.0,10.0
3202,2339.0,247.0,10.560068405301411
3365,26802.0,2946.0,10.991717036042086
3539,4934.0,430.0,8.715038508309688
3852,1881.0,124.0,6.59223817118554
3910,1714.0,92.0,5.367561260210035
4094,462.0,0.0,0.0
586,9047.0,2186.0,24.162705869348954
4255,62.0,0.0,0.0
4307,2155.0,428.0,19.86078886310905
4524,4616.0,122.0,2.6429809358752165
4617,10419.0,738.0,7.0832133602073135
4630,581.0,0.0,0.0
445,3677.0,765.0,20.805004079412566
4791,22542.0,1735.0,7.696743855913406
4919,10913.0,860.0,7.88050948410153
4938,11173.0,153.0,1.3693725946478117
17,13227.0,3528.0,26.672714901338175
5036,9123.0,799.0,8.758083963608462
5048,247.0,0.0,0.0
5156,10280.0,1443.0,14.036964980544747
5174,3258.0,275.0,8.440761203192142
5199,3058.0,92.0,3.008502289077829
251,5993.0,774.0,12.915067578841983
1014,12214.0,1415.0,11.585066317340756
643,10504.0,430.0,4.093678598629094
5423,3046.0,0.0,0.0
903,11723.0,2030.0,17.316386590463193
5524,2209.0,31.0,1.403349932095971
5532,13123.0,737.0,5.616093880972339
5780,31626.0,0.0,0.0
5677,13026.0,1231.0,9.450330109012743
5145,1388.0,153.0,11.023054755043228
5799,8016.0,1342.0,16.741516966067866
5801,1201.0,60.0,4.995836802664446
5856,742.0,0.0,0.0
5864,2704.0,154.0,5.695266272189349
5508,3349.0,186.0,5.553896685577785
2322,18613.0,1506.0,8.091119110299253
2442,6635.0,681.0,10.263752825923135
878,10291.0,1292.0,12.554659411135944
6449,62.0,0.0,0.0
6446,56786.0,6145.0,10.821329200859367
6105,1236.0,338.0,27.346278317152105
6110,7056.0,461.0,6.53344671201814
6186,6319.0,276.0,4.367779711979743
6195,5184.0,210.0,4.050925925925926
6235,5672.0,712.0,12.552891396332862
3531,5414.0,214.0,3.952715182859254
6347,25218.0,4686.0,18.581965262907445
7083,31.0,0.0,0.0
7151,4128.0,124.0,3.003875968992248
6859,3975.0,401.0,10.08805031446541
7294,1072.0,31.0,2.8917910447761193
7303,3636.0,91.0,2.502750275027503
3516,12103.0,556.0,4.5939023382632405
7765,3014.0,276.0,9.15726609157266
7360,615.0,0.0,0.0
7403,153.0,0.0,0.0
5065,17580.0,855.0,4.863481228668942
7652,1655.0,92.0,5.5589123867069485
8157,10206.0,155.0,1.5187144816774447
8291,8452.0,820.0,9.70184571699006
8329,10994.0,3203.0,29.134073130798615
8494,2732.0,213.0,7.796486090775987
8741,17136.0,950.0,5.543884220354808
8820,6139.0,950.0,15.474833034696205
3827,2493.0,0.0,0.0
4128,2333.0,584.0,25.032147449635662
9110,1081.0,31.0,2.8677150786308974
9031,10367.0,1039.0,10.022185781807659
4333,429.0,0.0,0.0
4345,18236.0,1020.0,5.593331871024348
930,14196.0,827.0,5.825584671738518
4906,1095.0,30.0,2.73972602739726
4917,14088.0,1893.0,13.436967632027258
5635,9507.0,1013.0,10.655306616177555
9673,17498.0,2034.0,11.624185621213853
9733,6165.0,123.0,1.995133819951338
9963,7358.0,2570.0,34.927969556944824
9614,12587.0,739.0,5.871136887264638
5950,4440.0,307.0,6.914414414414415
6204,245.0,0.0,0.0
6271,31162.0,2050.0,6.578525126756947
7260,61.0,0.0,0.0
7422,1032.0,333.0,32.26744186046512
7530,2874.0,93.0,3.2359081419624216
3892,5493.0,889.0,16.18423448024759
8208,61.0,0.0,0.0
8303,5978.0,645.0,10.789561726329875
8784,984.0,121.0,12.296747967479675
8933,5160.0,30.0,0.5813953488372093
9338,3846.0,306.0,7.956318252730108
9745,4403.0,90.0,2.0440608675902796
9793,680.0,62.0,9.117647058823529
10000,15016.0,1225.0,8.15796483750666
1280,9385.0,1346.0,14.34203516249334
10425,10935.0,2077.0,18.994055784179242
10654,837.0,0.0,0.0
10797,22730.0,1250.0,5.499340079190497
10894,18274.0,1128.0,6.172704388749042
443,14282.0,1853.0,12.974373337067638
10752,5939.0,1014.0,17.073581411011954
10758,12578.0,2340.0,18.60391159166799
11083,5765.0,275.0,4.770164787510842
11400,5364.0,492.0,9.172259507829978
11570,4690.0,336.0,7.164179104477612
11921,1696.0,60.0,3.5377358490566038
11833,1945.0,309.0,15.88688946015424
12242,1372.0,61.0,4.446064139941691
12595,8490.0,775.0,9.128386336866901
12289,4843.0,366.0,7.5572991947140205
11854,6617.0,554.0,8.372374187698354
11964,401.0,31.0,7.73067331670823
12605,804.0,155.0,19.27860696517413
12915,9979.0,919.0,9.209339613187694
12971,20321.0,2821.0,13.882190837065107
13133,1872.0,216.0,11.538461538461538
13158,2459.0,304.0,12.3627490849939
13272,3759.0,368.0,9.789837722798616
12776,988.0,246.0,24.898785425101213
13123,3572.0,182.0,5.09518477043673
13151,10801.0,2572.0,23.812609943523746
13271,1410.0,241.0,17.092198581560282
13431,32956.0,3216.0,9.758465833232188
13457,1450.0,215.0,14.827586206896552
13534,5068.0,860.0,16.96921862667719
13647,5812.0,486.0,8.36200963523744
609,3323.0,277.0,8.335841107433042
13828,1101.0,91.0,8.265213442325159
14136,547.0,0.0,0.0
14306,1107.0,0.0,0.0
4874,11235.0,2470.0,21.984868713840676
14611,1500.0,0.0,0.0
14644,1870.0,31.0,1.6577540106951874
14743,2883.0,248.0,8.60215053763441
14792,17368.0,1315.0,7.571395670198065
15025,947.0,30.0,3.167898627243928
15191,35014.0,5166.0,14.754098360655737
14373,4529.0,185.0,4.084786928681828
14436,217.0,62.0,28.57142857142857
15056,708.0,91.0,12.85310734463277
15074,47473.0,4644.0,9.782402628862721
15199,1026.0,0.0,0.0
15083,5883.0,1023.0,17.389087200407953
2044,11605.0,647.0,5.575183110728134
15389,11088.0,1782.0,16.071428571428573
15403,13728.0,920.0,6.701631701631702
12120,15810.0,1910.0,12.080961416824794
15472,11462.0,2194.0,19.141511080090734
15600,1568.0,245.0,15.625
15724,3771.0,336.0,8.910103420843278
15801,15319.0,3137.0,20.47783797898035
15873,2891.0,277.0,9.581459702525077
15977,2064.0,124.0,6.007751937984496
15985,53457.0,4404.0,8.238397216454347
16028,3053.0,121.0,3.963314772355061
16050,522.0,62.0,11.877394636015326
16051,17585.0,2022.0,11.498436167187945
16075,1859.0,31.0,1.6675632060247445
16245,18854.0,4525.0,24.00021215657155
16471,1798.0,124.0,6.896551724137931
16513,9761.0,461.0,4.7228767544308985
16577,12555.0,3919.0,31.214655515730783
16002,4660.0,743.0,15.944206008583691
16659,1443.0,92.0,6.375606375606376
16868,8343.0,1411.0,16.91238163730073
16876,11483.0,61.0,0.5312200644430898
16912,9529.0,1697.0,17.8087942071571
17236,5151.0,0.0,0.0
17313,1294.0,154.0,11.901081916537867
17410,3899.0,489.0,12.54167735316748
17577,866.0,0.0,0.0
11799,16290.0,707.0,4.340085942295887
19161,16552.0,1994.0,12.046882551957468
18276,5793.0,673.0,11.617469359571897
18567,1839.0,431.0,23.436650353452965
18571,1416.0,62.0,4.378531073446328
18608,365.0,0.0,0.0
18614,6494.0,93.0,1.4320911610717586
18631,372.0,0.0,0.0
18702,12186.0,614.0,5.038568849499426
18823,214.0,0.0,0.0
18828,22428.0,735.0,3.2771535580524342
19240,31.0,0.0,0.0
19242,1435.0,30.0,2.0905923344947737
19327,16607.0,1014.0,6.105858975130969
16490,17337.0,399.0,2.3014362346426718
19678,4718.0,1704.0,36.11699872827469
614,13200.0,520.0,3.939393939393939
3220,248.0,0.0,0.0
20062,7294.0,582.0,7.979160954208939
3518,7486.0,707.0,9.444296019235907
15519,9763.0,427.0,4.373655638635665
4652,8669.0,765.0,8.82454723728227
20925,5322.0,882.0,16.57271702367531
21044,9362.0,181.0,1.933347575304422
19212,79735.0,13232.0,16.594970840910516
21084,1776.0,306.0,17.22972972972973
15704,7575.0,1253.0,16.541254125412543
20246,12101.0,369.0,3.049334765721841
20368,2832.0,92.0,3.248587570621469
9721,5711.0,336.0,5.883382945193486
20456,7104.0,738.0,10.388513513513512
20676,1011.0,31.0,3.066271018793274
20693,6552.0,525.0,8.012820512820513
15756,13625.0,1229.0,9.020183486238533
20881,1876.0,92.0,4.904051172707889
16044,2385.0,153.0,6.415094339622642
20885,12452.0,1043.0,8.376164471570831
21184,7301.0,709.0,9.710998493357074
21469,15742.0,863.0,5.482149663321052
21738,2099.0,122.0,5.812291567413054
21755,22926.0,1070.0,4.667190089854314
16851,617.0,31.0,5.024311183144246
16881,1381.0,92.0,6.66183924692252
17393,4971.0,216.0,4.345202172601086
17449,8260.0,674.0,8.159806295399516
21808,2319.0,31.0,1.336783096162139
22271,705.0,61.0,8.652482269503546
22305,69218.0,19609.0,28.329336299806407
22473,1453.0,0.0,0.0
17722,1584.0,152.0,9.595959595959595
17825,15238.0,1007.0,6.608478802992519
14765,855.0,61.0,7.1345029239766085
19051,3904.0,124.0,3.1762295081967213
19068,1479.0,61.0,4.124408384043273
19279,4333.0,583.0,13.45488114470344
19367,3620.0,62.0,1.7127071823204418
19387,1741.0,90.0,5.1694428489373925
18879,3559.0,647.0,18.179263838156785
19731,4927.0,588.0,11.934239902577634
19836,642.0,121.0,18.847352024922117
345,923.0,31.0,3.358613217768147
20280,743.0,62.0,8.344549125168237
20339,5551.0,955.0,17.204107368041793
21261,4530.0,554.0,12.229580573951434
21751,31.0,0.0,0.0
25481,1465.0,62.0,4.2320819112627985
23577,1637.0,31.0,1.8937080024434942
22247,2593.0,124.0,4.78210566910914
23047,5141.0,154.0,2.995526162225248
23972,9062.0,0.0,0.0
24101,3863.0,433.0,11.208904996117006
24124,3554.0,641.0,18.03601575689364
24131,956.0,62.0,6.485355648535565
24248,1875.0,0.0,0.0
24285,1235.0,31.0,2.5101214574898787
24246,2111.0,0.0,0.0
24336,113421.0,4211.0,3.7127163400075824
24363,682.0,31.0,4.545454545454546
24478,4327.0,155.0,3.5821585394037436
24537,589.0,31.0,5.263157894736842
24551,1487.0,186.0,12.508406186953597
24578,214.0,31.0,14.485981308411214
24626,1818.0,403.0,22.16721672167217
24842,1254.0,122.0,9.728867623604467
24315,7172.0,332.0,4.629113218070273
24455,1321.0,31.0,2.34670704012112
25593,1507.0,90.0,5.972130059721301
25658,3243.0,309.0,9.528214616096207
25807,11903.0,711.0,5.973284046038814
25823,7096.0,837.0,11.795377677564826
26017,6672.0,339.0,5.080935251798562
5267,16103.0,1962.0,12.1840650810408
26231,2896.0,0.0,0.0
26416,677.0,0.0,0.0
26818,6159.0,399.0,6.478324403312226
26852,5661.0,371.0,6.553612435965377
26893,1403.0,151.0,10.762651461154668
27019,6378.0,155.0,2.4302289118846034
27399,1477.0,338.0,22.88422477995938
27401,991.0,30.0,3.027245206861756
27619,16085.0,551.0,3.4255517562946847
27625,3327.0,394.0,11.842500751427712
27706,3474.0,93.0,2.6770293609671847
27820,2225.0,307.0,13.797752808988765
27913,6822.0,981.0,14.379947229551451
27927,5861.0,549.0,9.367002218051528
28390,4022.0,460.0,11.437095972153157
25586,2842.0,60.0,2.1111893033075297
25728,7403.0,364.0,4.916925570714575
25803,2162.0,90.0,4.162812210915819
25591,9719.0,1099.0,11.30774771066982
27837,9108.0,550.0,6.038647342995169
28370,10219.0,153.0,1.4972110774048342
28664,4534.0,186.0,4.102337891486546
28709,14030.0,396.0,2.8225231646471847
29215,25067.0,3440.0,13.72322176566801
27977,1574.0,0.0,0.0
29550,308.0,124.0,40.25974025974026
29559,309.0,0.0,0.0
29823,1419.0,0.0,0.0
29986,5667.0,554.0,9.775895535556732
29917,13023.0,546.0,4.1925823542962455
29960,6865.0,275.0,4.005826656955572
3980,17578.0,1294.0,7.361474570485835
30213,2827.0,245.0,8.666430845419173
9981,2368.0,31.0,1.3091216216216217
30527,93.0,0.0,0.0
30559,1113.0,185.0,16.621743036837376
30821,1613.0,183.0,11.34531928084315
28765,3180.0,279.0,8.773584905660377
28914,92.0,0.0,0.0
29020,3609.0,155.0,4.29481850928235
29161,7487.0,122.0,1.6294911179377587
29670,4270.0,424.0,9.929742388758783
4426,22334.0,728.0,3.259604190919674
29954,10555.0,712.0,6.745618190431076
30653,11021.0,3851.0,34.94238272389075
28928,28467.0,1286.0,4.517511504549128
30885,6031.0,764.0,12.667882606532913
30950,1725.0,93.0,5.391304347826087
31382,3154.0,465.0,14.743183259353202
31588,4359.0,399.0,9.153475567790778
32820,31.0,0.0,0.0
33347,45418.0,1674.0,3.6857633537364043
361,6424.0,0.0,0.0
33736,1957.0,62.0,3.1681144609095555
33925,6376.0,1261.0,19.777289836888333
33845,1077.0,31.0,2.8783658310120708
34117,7417.0,948.0,12.781448024807872
34156,9883.0,488.0,4.937771931599717
33676,74793.0,2863.0,3.8278983327316727
36621,5443.0,31.0,0.5695388572478413
34657,1583.0,0.0,0.0
34834,62.0,0.0,0.0
35423,2258.0,488.0,21.612046058458816
40383,31.0,0.0,0.0
40396,8876.0,1203.0,13.553402433528616
40470,16200.0,92.0,0.5679012345679012
39406,66011.0,11081.0,16.786596173365044
40534,1448.0,62.0,4.281767955801105
39566,8076.0,275.0,3.4051510648836056
40852,5125.0,0.0,0.0
15103,62438.0,4212.0,6.74589192478939
40814,7206.0,0.0,0.0
40850,4881.0,212.0,4.343372259782831
40868,155.0,0.0,0.0
40947,4789.0,0.0,0.0
40995,1738.0,457.0,26.294591484464902
40880,8292.0,1047.0,12.626628075253258
31474,804.0,0.0,0.0
19645,34232.0,4540.0,13.26244449637766
41110,74846.0,4854.0,6.4853165165807125
40825,894.0,0.0,0.0
41298,12799.0,491.0,3.8362372060317216
41544,5834.0,552.0,9.461775797051764
41670,8371.0,1571.0,18.76717238083861
9494,9159.0,644.0,7.031335298613385
41781,7127.0,155.0,2.174828118422899
40244,13819.0,1179.0,8.531731673782474
3459,13495.0,398.0,2.949240459429418
42013,1472.0,93.0,6.317934782608696
42043,8630.0,279.0,3.2329084588644266
41921,13045.0,1465.0,11.230356458413185
39122,5366.0,124.0,2.3108460678345133
7416,16104.0,247.0,1.5337804272230502
42228,4239.0,31.0,0.7313045529606039
21072,3180.0,62.0,1.949685534591195
42378,7319.0,1108.0,15.138680147561143
42384,2751.0,310.0,11.268629589240277
6005,6544.0,611.0,9.33679706601467
33658,8961.0,983.0,10.969757839526839
42515,93.0,62.0,66.66666666666666
42600,3999.0,582.0,14.553638409602401
42852,6801.0,554.0,8.14586090280841
42777,25522.0,1358.0,5.320899616017553
42884,12798.0,1479.0,11.556493202062821
42904,18554.0,1987.0,10.709281017570335
8074,6835.0,365.0,5.340160936356987
42912,13151.0,454.0,3.452208957493727
44951,13043.0,680.0,5.213524495898183
43104,3010.0,367.0,12.192691029900333
43346,2731.0,338.0,12.376418894177958
43364,766.0,0.0,0.0
19416,5341.0,803.0,15.034637708294326
44225,9843.0,337.0,3.4237529208574617
37799,124.0,0.0,0.0
44508,7004.0,493.0,7.038834951456311
44532,22118.0,1789.0,8.088434759019803
44604,218300.0,15095.0,6.914796152084287
44636,6857.0,771.0,11.243984249671868
44731,124.0,0.0,0.0
44668,2332.0,305.0,13.078902229845626
44745,1385.0,93.0,6.714801444043321
44747,3468.0,93.0,2.6816608996539792
45076,31.0,0.0,0.0
45027,5211.0,306.0,5.872193436960276
39310,611.0,0.0,0.0
44845,3546.0,309.0,8.714043993231812
45167,23679.0,1537.0,6.490983571941383
45178,617.0,0.0,0.0
44971,3714.0,124.0,3.338718362950996
45293,2842.0,340.0,11.963406052076003
45355,868.0,0.0,0.0
45588,1592.0,185.0,11.620603015075377
44969,2256.0,93.0,4.122340425531915
45502,3007.0,338.0,11.240438975723311
45527,17864.0,1202.0,6.728616211374833
46087,7965.0,273.0,3.427495291902072
46201,403.0,186.0,46.15384615384615
46238,9167.0,1133.0,12.359550561797752
41384,2772.0,61.0,2.2005772005772006
46410,16671.0,1104.0,6.622278207666008
46443,775.0,0.0,0.0
46937,1505.0,62.0,4.119601328903655
46938,15699.0,771.0,4.911140836995987
47074,432.0,0.0,0.0
47105,6604.0,637.0,9.645669291338582
47150,7509.0,183.0,2.4370755093887335
47160,341.0,0.0,0.0
47290,883.0,0.0,0.0
4409,8368.0,711.0,8.496653919694072
47502,2120.0,0.0,0.0
20354,2985.0,184.0,6.164154103852596
47575,32188.0,4034.0,12.532620852491611
47720,8127.0,700.0,8.613264427217917
43360,18854.0,822.0,4.359817545348467
486,4774.0,62.0,1.2987012987012987
47827,620.0,62.0,10.0
32851,1942.0,31.0,1.596292481977343
47926,61461.0,1630.0,2.6520883161679767
48014,1816.0,62.0,3.4140969162995596
48036,19664.0,5922.0,30.115947925142393
48133,3097.0,740.0,23.89409105586051
48164,11247.0,1209.0,10.749533208855695
48168,31.0,0.0,0.0
12914,3354.0,62.0,1.8485390578413834
44089,53220.0,4352.0,8.177376925967682
48246,2626.0,31.0,1.1805026656511806
48261,217.0,0.0,0.0
48267,2341.0,31.0,1.3242204186245194
48282,1845.0,0.0,0.0
48352,3969.0,61.0,1.5369110607205845
44723,7894.0,215.0,2.7235875348365846
25137,47914.0,7008.0,14.626205284468005
48434,434.0,0.0,0.0
48447,6973.0,452.0,6.482145418041016
48550,25138.0,1072.0,4.264460179807463
48645,1054.0,93.0,8.823529411764707
48717,5802.0,212.0,3.653912443984833
48724,155.0,0.0,0.0
16344,5208.0,61.0,1.1712749615975424
48733,737.0,0.0,0.0
41616,7842.0,1328.0,16.934455496046926
48778,2766.0,93.0,3.3622559652928414
48804,4730.0,1152.0,24.355179704016912
48141,9568.0,423.0,4.4209866220735785
27408,1546.0,0.0,0.0
49064,6362.0,515.0,8.094938698522478
44896,18233.0,1815.0,9.954478144024572
49211,124.0,0.0,0.0
26010,18701.0,2180.0,11.657130634725416
49370,3137.0,93.0,2.964615875039847
49861,11145.0,366.0,3.2839838492597577
49927,20883.0,546.0,2.6145668725757796
49948,21979.0,2276.0,10.35533918740616
49962,7718.0,92.0,1.1920186576833378
49967,15696.0,519.0,3.3065749235474007
50047,985.0,0.0,0.0
50136,649.0,0.0,0.0
40856,10706.0,155.0,1.4477862880627685
44560,9876.0,368.0,3.72620494127177
51355,3435.0,0.0,0.0
35245,10148.0,30.0,0.29562475364603863
51477,3638.0,186.0,5.112699285321605
51607,337.0,0.0,0.0
51617,1547.0,90.0,5.817711700064641
52257,12988.0,523.0,4.026793963658762
52076,824.0,31.0,3.762135922330097
755,7558.0,334.0,4.4191585075416775
40377,5584.0,462.0,8.273638968481375
40583,29193.0,3475.0,11.903538519508102
40737,2794.0,709.0,25.375805297065142
409,11709.0,2173.0,18.55837390041848
40872,310.0,0.0,0.0
40876,9116.0,918.0,10.070206230802983
40893,734.0,0.0,0.0
22609,7170.0,1257.0,17.531380753138077
41133,14664.0,2284.0,15.575559192580467
41175,26894.0,4429.0,16.46835725440619
41347,6849.0,1136.0,16.586362972696744
51481,4054.0,613.0,15.12086827824371
52398,10639.0,1848.0,17.370053576463953
52454,5525.0,154.0,2.7873303167420813
44864,3438.0,155.0,4.508435136707388
51538,3678.0,861.0,23.4094616639478
52444,2503.0,527.0,21.05473431881742
52635,3106.0,185.0,5.956213779781069
53039,372.0,0.0,0.0
53073,12640.0,1921.0,15.197784810126583
32817,8671.0,368.0,4.244031830238726
1832,18363.0,1900.0,10.346893209170615
48742,4519.0,1039.0,22.99181234786457
18376,11491.0,154.0,1.3401792707336178
53233,337.0,30.0,8.902077151335313
53437,7466.0,894.0,11.974283418162337
53460,1602.0,0.0,0.0
53658,25847.0,2753.0,10.651139397222115
41271,15377.0,1435.0,9.332119399102556
53675,2138.0,150.0,7.015902712815715
30572,20411.0,2870.0,14.06104551467346
53769,10546.0,1035.0,9.814147544092547
53615,15031.0,340.0,2.261991883440889
54014,713.0,31.0,4.3478260869565215
40715,26186.0,3621.0,13.82799969449324
573,1288.0,61.0,4.736024844720497
54217,6764.0,399.0,5.8988764044943816
54531,1447.0,60.0,4.14651002073255
54543,3950.0,704.0,17.82278481012658
54563,6320.0,517.0,8.180379746835444
54699,2342.0,647.0,27.625960717335612
54715,18099.0,831.0,4.591413890270181
54746,3985.0,1097.0,27.52823086574655
12563,12127.0,1188.0,9.796322256122702
9016,29618.0,2261.0,7.633871294483084
54957,3997.0,62.0,1.5511633725293972
55079,1297.0,0.0,0.0
55245,336.0,0.0,0.0
55387,4778.0,92.0,1.9254918375889492
55279,8008.0,242.0,3.021978021978022
55357,4305.0,914.0,21.231126596980253
55492,14638.0,555.0,3.791501571252903
55497,14983.0,1911.0,12.754455049055597
55663,2537.0,610.0,24.044146629877808
55671,1840.0,30.0,1.6304347826086956
50078,8428.0,649.0,7.700522069292834
40031,24376.0,3833.0,15.724483098129308
55821,3726.0,430.0,11.540526033279656
55799,6257.0,547.0,8.742208726226625
55882,984.0,31.0,3.1504065040650406
55952,6395.0,640.0,10.007818608287725
41609,7404.0,402.0,5.429497568881685
55985,5119.0,310.0,6.055870287165463
56081,3187.0,0.0,0.0
56038,8507.0,1693.0,19.901257787704242
56118,1701.0,31.0,1.8224573780129336
56141,2087.0,429.0,20.555821753713463
56160,2473.0,186.0,7.521229276182774
56426,246.0,0.0,0.0
56637,31.0,0.0,0.0
538,6265.0,396.0,6.320830007980846
26222,7252.0,3599.0,49.6276889134032
42082,3754.0,62.0,1.6515716568993075
42287,3189.0,309.0,9.689557855127
37622,307.0,31.0,10.097719869706841
42397,434.0,0.0,0.0
42400,24209.0,1232.0,5.089016481473832
42422,2066.0,61.0,2.952565343659245
57124,3902.0,860.0,22.03997949769349
57171,3557.0,0.0,0.0
6189,279.0,0.0,0.0
54134,16308.0,368.0,2.256561196958548
57781,64794.0,2024.0,3.1237460258665926
58100,4812.0,524.0,10.889443059019118
52021,863.0,0.0,0.0
57924,2762.0,243.0,8.797972483707458
58280,1505.0,122.0,8.106312292358805
58312,5854.0,400.0,6.832934745473181
58325,182.0,0.0,0.0
58411,2019.0,248.0,12.283308568598315
58178,45587.0,12393.0,27.185381797442254
24884,5763.0,31.0,0.5379142807565505
58436,4188.0,578.0,13.801337153772684
58717,1754.0,398.0,22.690992018244014
10680,15731.0,152.0,0.9662449939609689
59281,278.0,0.0,0.0
31433,5006.0,0.0,0.0
56743,4996.0,367.0,7.345876701361089
59119,1045.0,62.0,5.9330143540669855
44163,5158.0,586.0,11.360992632803413
60017,6880.0,62.0,0.9011627906976745
59724,17928.0,1648.0,9.192324854975457
59835,1467.0,0.0,0.0
59876,1892.0,0.0,0.0
60057,341.0,0.0,0.0
60110,27937.0,766.0,2.7418835236424814
59932,12233.0,882.0,7.210005722226763
60178,1476.0,216.0,14.634146341463413
60183,1050.0,0.0,0.0
60213,8051.0,736.0,9.141721525276363
47693,54377.0,4225.0,7.769829155709215
42652,2002.0,491.0,24.525474525474525
43314,383313.0,7354.0,1.9185365484603967
43330,2229.0,1223.0,54.86765365634814
43347,2355.0,123.0,5.222929936305733
43362,27281.0,3303.0,12.10732744400865
42668,19450.0,2515.0,12.930591259640103
44172,8710.0,1041.0,11.951779563719862
44529,2255.0,62.0,2.7494456762749446
44655,2371.0,400.0,16.87051876845213
37890,9786.0,858.0,8.767627222562844
25952,20792.0,1816.0,8.734128510965757
45130,773.0,31.0,4.010349288486417
45382,2077.0,184.0,8.858931150698123
45457,185.0,0.0,0.0
45531,4983.0,636.0,12.763395544852498
60414,1557.0,0.0,0.0
52566,308.0,0.0,0.0
60489,1143.0,217.0,18.985126859142607
60499,7062.0,182.0,2.577173605210988
45591,27762.0,213.0,0.7672357899286795
13635,10488.0,918.0,8.752860411899313
61943,11893.0,982.0,8.256957874379887
61945,21914.0,1563.0,7.132426759149402
32217,16397.0,1164.0,7.098859547478198
15285,11434.0,555.0,4.8539443764212
46204,6119.0,2165.0,35.38159830037588
46232,337.0,0.0,0.0
46324,15966.0,946.0,5.925090817988226
46358,1529.0,214.0,13.996075866579464
46380,307.0,31.0,10.097719869706841
53925,7037.0,0.0,0.0
60692,6054.0,367.0,6.0621076973901555
60491,9080.0,853.0,9.394273127753303
60750,2997.0,791.0,26.39305972639306
60768,465.0,0.0,0.0
57705,3663.0,92.0,2.511602511602512
54605,28049.0,2819.0,10.050269171806482
60813,2226.0,31.0,1.3926325247079965
60340,5438.0,309.0,5.682236116219198
60365,340.0,31.0,9.117647058823529
61223,3695.0,215.0,5.818673883626523
53444,13558.0,582.0,4.29266853518218
5957,8235.0,939.0,11.402550091074682
