agency_id,agency_name,region,created_on,first_overall_sale,first_q_sale,last_q_sale,freq,mon,rec,rec_week,days_active,weeks_active,rel_freq,new_agency,rec_log,rel_freq_log,mon_log,rec_score,freq_score,mon_score,RFM
16868,AMAZON TRAVEL AND TOURISM AGENCY,Middle East,2018-03-11,2018-04-09,2023-01-08,2023-02-13,20,13657.76,3,1,37,6,3.3333333333333335,0,0.0,1.2039728043259361,9.522063137247738,3,3,3,9
32660,ANGS TRAVEL ,APAC,2019-09-02,2019-09-02,2023-01-08,2023-01-25,11,11683.54,22,4,18,3,3.6666666666666665,0,1.3862943611198906,1.2992829841302609,9.365936292653869,1,3,3,7
46866,MOHEET ALTAYARAN AGENCY (TUU),Middle East,2021-08-19,2022-05-16,2023-01-08,2023-02-06,11,3672.74,10,2,30,5,2.2,0,0.6931471805599453,0.7884573603642703,8.2086932564914,2,2,2,6
35450,ABRAHAMOFF BROS LTD - GOLDEN TOURS - HADERA,Southern Europe,2019-12-01,2022-11-09,2023-01-08,2023-02-13,6,4412.4,3,1,37,6,1.0,0,0.0,0.0,8.392174038095227,3,1,2,6
44229,FLYOUT TRAVEL,Southern Europe,2021-05-12,2021-07-16,2023-01-08,2023-01-30,19,7085.52,17,3,23,4,4.75,0,1.0986122886681098,1.55814461804655,8.86580854392695,2,3,3,8
17521,PT. FLYING VENES PERSADA (TRAVELMART),APAC,2018-04-17,2018-05-16,2023-01-08,2023-02-14,27,18360.94,2,1,38,6,4.5,0,0.0,1.5040773967762742,9.817980861120976,3,3,3,9
61532,TAMOO VOYAGES ,Africa,2022-07-26,2022-08-13,2023-01-08,2023-02-07,2,1013.12,9,2,31,5,0.4,0,0.6931471805599453,-0.916290731874155,6.920789957252593,2,1,1,4
9454,FLIGHT CENTRE TRAVEL GROUP,Africa,2016-11-02,2017-01-25,2023-01-08,2023-02-07,4,1107.97,9,2,31,5,0.8,0,0.6931471805599453,-0.2231435513142097,7.010284791128399,2,1,1,4
15379,KASHTA RESERVATION,Middle East,2017-11-26,2017-12-06,2023-01-08,2023-01-18,5,3263.12,29,5,11,2,2.5,0,1.6094379124341003,0.9162907318741551,8.090439071890133,1,3,2,6
55492,DREAM TRIP TRAVEL,Southern Europe,2022-03-06,2022-03-30,2023-01-08,2023-01-08,1,1560.66,39,6,1,1,1.0,0,1.791759469228055,0.0,7.3528640876948534,1,1,2,4
48881,AL DAKKAK TOURS LLC (DAKKAKSTORE.COM),Middle East,2021-10-13,2021-10-13,2023-01-08,2023-02-01,10,9105.9,15,3,25,4,2.5,0,1.0986122886681098,0.9162907318741551,9.116677834064166,2,3,3,8
48975,TOURI TRAVEL & TOURISM (B2B.TRAVZANIA.COM),Middle East,2021-10-14,2021-12-30,2023-01-08,2023-02-14,8,9738.46,2,1,38,6,1.3333333333333333,0,0.0,0.28768207245178085,9.18383827325278,3,2,3,8
9886,LAMAR TRAVEL AGENCY,Middle East,2016-12-14,2017-01-01,2023-01-08,2023-02-11,19,5136.28,5,1,35,6,3.1666666666666665,0,0.0,1.1526795099383853,8.544084361017749,3,3,2,8
44655,EXPLORA AGENCIA DE VIAGENS E TURISMO LTDA.,Latin America,2021-06-02,2021-07-14,2023-01-08,2023-02-07,3,299.7,9,2,31,5,0.6,0,0.6931471805599453,-0.5108256237659907,5.702781974322617,2,1,1,4
42920,THE ROYAL SPORT MANAGEMENT SP Z.O.O.,"Eastern, Central Europe & CIS",2021-04-07,2021-04-20,2023-01-08,2023-01-14,2,5332.39,33,5,7,2,1.0,0,1.6094379124341003,0.0,8.581554821909581,1,1,3,5
630,TOP SPRING TOURS (MAKKAH),Middle East,2011-12-07,2015-04-02,2023-01-08,2023-02-14,13,9054.06,2,1,38,6,2.1666666666666665,0,0.0,0.7731898882334817,9.11096855487918,3,2,3,8
67028,PALMYRA TRAVEL & TOURISM,Middle East,2022-11-29,2022-11-29,2023-01-08,2023-01-20,4,1873.1,27,4,13,2,2.0,0,1.3862943611198906,0.6931471805599453,7.535350091301846,1,2,2,5
17746,GO FLY TRAVEL,Middle East,2018-04-30,2018-04-30,2023-01-08,2023-01-08,2,1836.08,39,6,1,1,2.0,0,1.791759469228055,0.6931471805599453,7.51538814321591,1,2,2,5
8356,ADKINS TRAVEL AGENCY INC.,APAC,2016-07-26,2018-03-02,2023-01-08,2023-02-14,31,4926.61,2,1,38,6,5.166666666666667,0,0.0,1.6422277352570913,8.502406403738163,3,3,2,8
67503,HR TRAVEL AND TOURS UK LTD,UK,2022-12-13,2023-01-08,2023-01-08,2023-01-08,1,387.16,39,6,1,1,1.0,1,1.791759469228055,0.0,5.9588380442808875,1,1,1,3
35286,NOHA TRAVEL & TOURISM ,Middle East,2019-11-24,2019-11-27,2023-01-08,2023-02-05,10,6275.22,11,2,29,5,2.0,0,0.6931471805599453,0.6931471805599453,8.744363823146362,2,2,3,7
1820,RAHHAL EASTERN FOR TRAVEL & TOURISM AGENCY,Middle East,2013-05-22,2013-05-26,2023-01-08,2023-01-08,1,446.74,39,6,1,1,1.0,0,1.791759469228055,0.0,6.101976769905411,1,1,1,3
1100,SAUD ALSHINDI TRAVEL(MADINAH),Middle East,2012-07-02,2013-08-15,2023-01-08,2023-02-13,4,2174.49,3,1,37,6,0.6666666666666666,0,0.0,-0.40546510810816444,7.684549433268783,3,1,2,6
18565,EGYPTRAVELS,Middle East,2018-05-23,2018-07-10,2023-01-08,2023-01-08,1,3765.42,39,6,1,1,1.0,0,1.791759469228055,0.0,8.233614687797195,1,1,2,4
55491,VISION OF THE EAST,Middle East,2022-03-06,2022-10-29,2023-01-08,2023-02-10,7,2705.45,6,1,34,5,1.4,0,0.0,0.3364722366212129,7.903023536039719,3,2,2,7
361,ALSHUALLAH TRAVEL ,Middle East,2011-09-12,2019-05-17,2023-01-08,2023-02-09,4,5046.44,7,2,33,5,0.8,0,0.6931471805599453,-0.2231435513142097,8.526438323179917,2,1,2,5
18003,KINDA  TRAVEL,Middle East,2018-05-13,2018-10-07,2023-01-08,2023-02-10,6,2455.85,6,1,34,5,1.2,0,0.0,0.1823215567939546,7.806228212483317,3,2,2,7
35647,FERNWEH TRAVELS LIMITED,UK,2019-12-07,2021-09-17,2023-01-08,2023-02-05,4,3425.93,11,2,29,5,0.8,0,0.6931471805599453,-0.2231435513142097,8.13912824668467,2,1,2,5
13145,NICETRIP VIAGENS,Latin America,2017-07-21,2021-02-10,2023-01-08,2023-02-10,12,2820.51,6,1,34,5,2.4,0,0.0,0.8754687373538999,7.944672998644407,3,3,2,8
12533,BLUE ROSE TRAVEL & TOURISM (JED),Middle East,2017-06-12,2017-07-27,2023-01-08,2023-02-14,4,720.42,2,1,38,6,0.6666666666666666,0,0.0,-0.40546510810816444,6.579834375270681,3,1,1,5
25100,TRAVEL DESIGNER LIMITED,UK,2019-02-05,2019-07-11,2023-01-08,2023-01-23,6,952.84,24,4,16,3,2.0,0,1.3862943611198906,0.6931471805599453,6.859446998688019,1,2,1,4
20035,NEW STILO TRAVEL,Latin America,2018-07-25,2022-07-23,2023-01-08,2023-02-13,22,7381.77,3,1,37,6,3.6666666666666665,0,0.0,1.2992829841302609,8.906768726236502,3,3,3,9
67676,SH-TOURS,Southern Europe,2022-12-19,2023-01-08,2023-01-08,2023-01-12,6,2939.79,35,6,5,1,6.0,1,1.791759469228055,1.791759469228055,7.986093429210157,1,3,2,6
49285,SALAAM TRAVEL & TOURISM,Middle East,2021-10-24,2021-11-06,2023-01-08,2023-01-08,1,1822.82,39,6,1,1,1.0,0,1.791759469228055,0.0,7.5081400314603215,1,1,2,4
57851,ALL MY VACATION DESTINATIONS,North America,2022-05-10,2022-07-05,2023-01-08,2023-01-08,1,697.39,39,6,1,1,1.0,0,1.791759469228055,0.0,6.547344795165417,1,1,1,3
15898,ALMUSTASHAR TRAVEL & TOURISM,Middle East,2018-01-01,2018-04-18,2023-01-08,2023-02-13,11,6098.69,3,1,37,6,1.8333333333333333,0,0.0,0.6061358035703155,8.715829273000079,3,2,3,8
65417,ASSAN TRAVEL,"Eastern, Central Europe & CIS",2022-10-26,2022-11-10,2023-01-08,2023-01-14,3,1444.48,33,5,7,2,1.5,0,1.6094379124341003,0.4054651081081644,7.275504674189116,1,2,2,5
32726,TICKET KEY,Middle East,2019-09-03,2019-09-04,2023-01-08,2023-01-11,6,7186.23,36,6,4,1,6.0,0,1.791759469228055,1.791759469228055,8.879921973840917,1,3,3,7
13534,DR TRAVEL,Latin America,2017-08-10,2021-08-18,2023-01-08,2023-02-13,11,9834.38,3,1,37,6,1.8333333333333333,0,0.0,0.6061358035703155,9.193639688673361,3,2,3,8
23065,ALLA 1 VIAGENS,Latin America,2018-11-05,2018-11-16,2023-01-08,2023-01-27,11,4250.53,20,3,20,3,3.6666666666666665,0,1.0986122886681098,1.2992829841302609,8.354798960025683,1,3,2,6
12605,LD TOURS AND TRAVEL SDN BHD,APAC,2017-06-19,2022-09-30,2023-01-08,2023-01-16,2,980.07,31,5,9,2,1.0,0,1.6094379124341003,0.0,6.887623997685147,1,1,1,3
63788,ONTRACK,North America,2022-09-20,2022-10-01,2023-01-09,2023-02-03,12,3040.41,13,2,26,4,3.0,0,0.6931471805599453,1.0986122886681098,8.019747653727393,2,3,2,7
22635,JUSMIN TRAVEL PTY LTD,APAC,2018-10-24,2018-11-22,2023-01-09,2023-02-13,29,25597.04,3,1,36,6,4.833333333333333,0,0.0,1.575536360758419,10.150231998782568,3,3,3,9
22281,ROMA VIAGENS RAO,Latin America,2018-10-16,2019-03-28,2023-01-09,2023-02-11,7,2275.56,5,1,34,5,1.4,0,0.0,0.3364722366212129,7.729981454940317,3,2,2,7
64180,ARYYVE VACATIONS,North America,2022-09-29,2022-12-14,2023-01-09,2023-02-10,5,12102.33,6,1,33,5,1.0,0,0.0,0.0,9.401153275030625,3,1,3,7
13388,FOREVER TRAVEL SERVICE SDN BHD,APAC,2017-08-03,2017-08-24,2023-01-09,2023-01-09,2,297.34,38,6,1,1,2.0,0,1.791759469228055,0.6931471805599453,5.694876265185204,1,2,1,4
7112,BESTSTAR TRAVEL CENTRE SDN BHD,APAC,2016-04-01,2022-08-16,2023-01-09,2023-01-31,6,384.91,16,3,23,4,1.5,0,1.0986122886681098,0.4054651081081644,5.953009540726433,2,2,1,5
43152,SERVICIOS DE CONSULTORIA,Latin America,2021-04-20,2021-05-14,2023-01-09,2023-01-09,1,361.92,38,6,1,1,1.0,0,1.791759469228055,0.0,5.891423192927756,1,1,1,3
24101,GM LAU TRAVEL & TOURS SDN BHD,APAC,2018-12-14,2019-07-01,2023-01-09,2023-02-10,10,1436.14,6,1,33,5,2.0,0,0.0,0.6931471805599453,7.269714237892244,3,2,2,7
17022,LAKEMBA TRAVEL CENTRE,APAC,2018-03-21,2018-04-30,2023-01-09,2023-02-07,4,4103.66,9,2,30,5,0.8,0,0.6931471805599453,-0.2231435513142097,8.319634537414787,2,1,2,5
7119,TRIWAYS TRAVEL NETWORK,APAC,2016-04-04,2016-04-14,2023-01-09,2023-02-09,3,2594.38,7,2,32,5,0.6,0,0.6931471805599453,-0.5108256237659907,7.861102846051892,2,1,2,5
11512,SOUTHERN CROSS TRAVEL AGENCIES SDN BHD,APAC,2017-04-06,2017-05-29,2023-01-09,2023-02-13,61,35056.81,3,1,36,6,10.166666666666666,0,0.0,2.3191143949452564,10.464725167456033,3,3,3,9
16044,CAPOLAVORO VIAGENS E TURISMO LTDA.,Latin America,2018-01-16,2019-05-24,2023-01-09,2023-02-06,3,6193.02,10,2,29,5,0.6,0,0.6931471805599453,-0.5108256237659907,8.731178130385453,2,1,3,6
40168,COSBY TRAVEL CONSULTANTS,North America,2020-10-26,2021-04-14,2023-01-09,2023-01-09,1,2951.65,38,6,1,1,1.0,0,1.791759469228055,0.0,7.990119615005497,1,1,2,4
52420,HYPE JOURNEYS ,Latin America,2021-11-30,2021-12-17,2023-01-09,2023-02-13,10,14856.84,3,1,36,6,1.6666666666666667,0,0.0,0.5108256237659907,9.606215644245042,3,2,3,8
28657,VACATION PACKAGES ONLINE LLC ,North America,2019-05-14,2019-05-15,2023-01-09,2023-01-09,1,408.12,38,6,1,1,1.0,0,1.791759469228055,0.0,6.011561248807104,1,1,1,3
8588,OH MY SUMMER TRAVEL & TOURS,APAC,2016-08-13,2019-04-20,2023-01-09,2023-01-09,4,509.6,38,6,1,1,4.0,0,1.791759469228055,1.3862943611198906,6.2336261042579535,1,3,1,5
64342,SATGURU TRAVEL & TOURISM LLC (CBT),Middle East,2022-10-04,2023-01-09,2023-01-09,2023-01-24,10,2964.85,23,4,16,3,3.3333333333333335,1,1.3862943611198906,1.2039728043259361,7.9945817199328735,1,3,2,6
14622,INDOTOUR,APAC,2017-10-12,2017-12-12,2023-01-09,2023-02-14,11,5568.58,2,1,37,6,1.8333333333333333,0,0.0,0.6061358035703155,8.624895363255952,3,2,3,8
11520,POPULAR EXPRESS TRAVEL SDN BHD,APAC,2017-04-06,2017-11-17,2023-01-09,2023-01-09,1,968.06,38,6,1,1,1.0,0,1.791759469228055,0.0,6.875294068826755,1,1,1,3
18585,DAYA MITRA WISATA,APAC,2018-05-24,2018-07-11,2023-01-09,2023-02-01,20,974.53,15,3,24,4,5.0,0,1.0986122886681098,1.6094379124341003,6.881955303491725,2,3,1,6
25214,AIT LLC â€“ AMERICAN EXPRESS GLOBAL BUSINESS TRAVEL,"Eastern, Central Europe & CIS",2019-02-11,2019-09-09,2023-01-09,2023-02-14,18,5099.49,2,1,37,6,3.0,0,0.0,1.0986122886681098,8.536895813712084,3,3,2,8
45528,ARRIVAL GATE (BOOKINGS.ARRIVALGATE.COM) - WBE,Middle East,2021-07-01,2021-08-23,2023-01-09,2023-01-10,3,1322.12,37,6,2,1,3.0,0,1.791759469228055,1.0986122886681098,7.186991787850388,1,3,2,6
1018,ALHIND AND MIDDLE EAST TRAVELS(DXB),Middle East,2012-05-24,2012-05-24,2023-01-09,2023-02-01,7,4549.66,15,3,24,4,1.75,0,1.0986122886681098,0.5596157879354227,8.422807783878199,2,2,2,6
55119,CHAD SIMPSON - QUALITY TRAVEL SOLUTIONS,North America,2022-02-24,2022-03-05,2023-01-09,2023-01-29,4,2422.4,18,3,21,4,1.0,0,1.0986122886681098,0.0,7.79251406324313,1,1,2,4
64269,TOP-LINE VACATION SDN BHD - NEW,APAC,2022-10-03,2022-10-04,2023-01-09,2023-02-14,36,8143.0,2,1,37,6,6.0,0,0.0,1.791759469228055,9.004913941467132,3,3,3,9
61677,AFAQ TICKETS (NEJRAN),Middle East,2022-07-30,2022-08-04,2023-01-09,2023-02-04,8,5364.69,12,2,27,4,2.0,0,0.6931471805599453,0.6931471805599453,8.587593871475509,2,2,3,7
13635,AIRLINES BOOKING CENTRE SDN BHD,APAC,2017-08-17,2017-08-28,2023-01-09,2023-02-02,3,250.22,14,3,25,4,0.75,0,1.0986122886681098,-0.2876820724517809,5.522340530889254,2,1,1,4
14792,PT PRICE SMART TOUR AND TRAVEL,APAC,2017-10-24,2018-01-26,2023-01-09,2023-01-20,4,1376.09,27,4,12,2,2.0,0,1.3862943611198906,0.6931471805599453,7.22700142333109,1,2,2,5
54779,R AND E TRAVEL & TOUR,APAC,2022-02-16,2022-11-04,2023-01-09,2023-02-03,7,3952.9,13,2,26,4,1.75,0,0.6931471805599453,0.5596157879354227,8.282204765734104,2,2,2,6
20465,FLAMINGO HOLIDAYS TURIZM VE GIDA,Middle East,2018-08-08,2018-08-13,2023-01-09,2023-02-01,6,6122.66,15,3,24,4,1.5,0,1.0986122886681098,0.4054651081081644,8.719751921600416,2,2,3,7
16334,EXCELLENT BORNEO RENT A CAR TOUR & TRAVEL SDN BHD,APAC,2018-02-05,2018-03-19,2023-01-09,2023-02-13,2,180.64,3,1,36,6,0.3333333333333333,0,0.0,-1.0986122886681098,5.1965061004013515,3,1,1,5
47973,ROYAL DESTINATION TRAVEL AND TOURS INC.,APAC,2021-09-17,2022-07-01,2023-01-09,2023-02-09,4,417.81,7,2,32,5,0.8,0,0.6931471805599453,-0.2231435513142097,6.035026783733111,2,1,1,4
38566,TRAVEL DESIGNER TA,"Eastern, Central Europe & CIS",2020-06-23,2020-11-23,2023-01-09,2023-01-09,1,613.78,38,6,1,1,1.0,0,1.791759469228055,0.0,6.419636557751217,1,1,1,3
28607,AL MULLA TRAVEL & TOURISM LLC,Middle East,2019-05-11,2019-05-14,2023-01-09,2023-02-13,14,13552.14,3,1,36,6,2.3333333333333335,0,0.0,0.8472978603872037,9.514299747416988,3,3,3,9
17423,LEADING TRAVEL PLANNERS SDN BHD,APAC,2018-04-10,2018-04-10,2023-01-09,2023-02-14,10,15957.64,2,1,37,6,1.6666666666666667,0,0.0,0.5108256237659907,9.677692990395816,3,2,3,8
20880,HERON SAFARIS LTD,Africa,2018-08-24,2018-09-09,2023-01-09,2023-01-09,1,43.2,38,6,1,1,1.0,0,1.791759469228055,0.0,3.765840495250065,1,1,1,3
12060,LT TRAVEL & TOURS(M) SDN BHD,APAC,2017-05-10,2018-07-17,2023-01-09,2023-02-13,8,3407.76,3,1,36,6,1.3333333333333333,0,0.0,0.28768207245178085,8.133810462934212,3,2,2,7
31202,GULF GATE TRAVEL SHJ,Middle East,2019-07-25,2019-08-01,2023-01-09,2023-01-09,2,455.16,38,6,1,1,2.0,0,1.791759469228055,0.6931471805599453,6.120649005488808,1,2,1,4
4762,WILD DESTINATIONS LIMITED,Africa,2015-03-01,2015-05-06,2023-01-09,2023-02-07,2,874.2,9,2,30,5,0.4,0,0.6931471805599453,-0.916290731874155,6.773309182429214,2,1,1,4
50281,DOHA WORLD TRAVEL,Middle East,2021-11-08,2021-11-26,2023-01-09,2023-01-09,1,234.92,38,6,1,1,1.0,0,1.791759469228055,0.0,5.459245030654318,1,1,1,3
34331,SHAQAYEQ TOURISM LLC,Middle East,2019-10-23,2019-11-17,2023-01-09,2023-02-13,4,260.08,3,1,36,6,0.6666666666666666,0,0.0,-0.40546510810816444,5.56098927599565,3,1,1,5
45961,SHANGHAI XINYAO INFORMATION TECHNOLOGY CO.,China,2021-07-20,2021-07-28,2023-01-09,2023-01-09,1,1363.99,38,6,1,1,1.0,0,1.791759469228055,0.0,7.218169506998233,1,1,2,4
64029,ALTHAMER  TRAVEL  AND TOURSIM,Middle East,2022-09-27,2022-12-27,2023-01-09,2023-02-09,2,984.32,7,2,32,5,0.4,0,0.6931471805599453,-0.916290731874155,6.8919510474371695,2,1,1,4
60748,"TRAF TRAVEL CO., LTD. ",APAC,2022-07-05,2022-08-01,2023-01-09,2023-01-31,66,24548.44,16,3,23,4,16.5,0,1.0986122886681098,2.803360380906535,10.108403587415488,2,3,3,8
14699,VIVA TRAVEL SDN BHD,APAC,2017-10-17,2018-10-18,2023-01-09,2023-02-14,7,602.43,2,1,37,6,1.1666666666666667,0,0.0,0.15415067982725836,6.400971476042478,3,2,1,6
67255,PREMIUM1 TRAVEL,APAC,2022-12-06,2023-01-09,2023-01-09,2023-02-13,6,2884.8,3,1,36,6,1.0,1,0.0,0.0,7.967210852449053,3,1,2,6
56971,TOURGOOD TRAVEL,"Eastern, Central Europe & CIS",2022-04-13,2022-11-16,2023-01-09,2023-02-13,8,2504.88,3,1,36,6,1.3333333333333333,0,0.0,0.28768207245178085,7.825996108179906,3,2,2,7
36456,AMIRIM TOURS LTD - AT EFRAT,Southern Europe,2020-01-16,2020-01-22,2023-01-09,2023-02-13,15,11368.95,3,1,36,6,2.5,0,0.0,0.9162907318741551,9.338641234195256,3,3,3,9
66086,TOP TRIP,"Eastern, Central Europe & CIS",2022-11-09,2023-01-09,2023-01-09,2023-01-09,1,308.23,38,6,1,1,1.0,1,1.791759469228055,0.0,5.730846257538851,1,1,1,3
5787,FLYAKEED,Middle East,2015-10-13,2022-07-20,2023-01-09,2023-01-31,12,13547.21,16,3,23,4,3.0,0,1.0986122886681098,1.0986122886681098,9.513935901047656,2,3,3,8
8716,PT. CHAN BROTHERS TRAVEL INDONESIA,APAC,2016-08-22,2018-07-26,2023-01-09,2023-02-13,10,6181.33,3,1,36,6,1.6666666666666667,0,0.0,0.5108256237659907,8.729288737653297,3,2,3,8
56920,SMILE TRAVEL GEORGIA,"Eastern, Central Europe & CIS",2022-04-12,2022-10-01,2023-01-09,2023-02-14,8,2629.81,2,1,37,6,1.3333333333333333,0,0.0,0.28768207245178085,7.874666879216126,3,2,2,7
39360,CITYBREAK TRAVEL AND TOURS,APAC,2020-08-27,2022-12-04,2023-01-09,2023-02-04,4,925.59,12,2,27,4,1.0,0,0.6931471805599453,0.0,6.830431372018166,2,1,1,4
25332,BIZIGO (TRAVEL.BIZIGO.COM),Middle East,2019-02-14,2021-11-15,2023-01-09,2023-02-14,2,1017.27,2,1,37,6,0.3333333333333333,0,0.0,-1.0986122886681098,6.924877847538859,3,1,1,5
7777,PT. WISATA ANUGERAH ABADI (WINA TOUR),APAC,2016-06-07,2018-09-22,2023-01-09,2023-01-24,11,7893.19,23,4,16,3,3.6666666666666665,0,1.3862943611198906,1.2992829841302609,8.973755641381176,1,3,3,7
2239,INTEK AFRICA LTD,Africa,2013-10-25,2014-02-11,2023-01-09,2023-02-14,16,5709.92,2,1,37,6,2.6666666666666665,0,0.0,0.9808292530117262,8.649960292044026,3,3,3,9
19329,ZENITH TOURS & TRAVEL SDN BHD,APAC,2018-06-26,2019-05-27,2023-01-09,2023-01-19,3,3121.96,28,5,11,2,1.5,0,1.6094379124341003,0.4054651081081644,8.046216288693492,1,2,2,5
65526,SWISS TOURISM COMPANY STC ,"Eastern, Central Europe & CIS",2022-10-28,2022-11-03,2023-01-09,2023-02-14,8,5068.76,2,1,37,6,1.3333333333333333,0,0.0,0.28768207245178085,8.530851490734774,3,2,2,7
27667,VALUE TOUR,APAC,2019-04-23,2019-07-03,2023-01-09,2023-01-09,3,1042.52,38,6,1,1,3.0,0,1.791759469228055,1.0986122886681098,6.9493961381412115,1,3,1,5
67865,WAIKIKI TOUR,APAC,2022-12-29,2023-01-09,2023-01-09,2023-01-31,11,6817.85,16,3,23,4,2.75,1,1.0986122886681098,1.0116009116784799,8.82729945186915,2,3,3,8
56431,LIBERTY TRAVEL D.O.O.,Southern Europe,2022-03-30,2022-06-03,2023-01-09,2023-02-08,10,12236.07,8,2,31,5,2.0,0,0.6931471805599453,0.6931471805599453,9.412143426078229,2,2,3,7
4116,MAYOU VOYAGES,Africa,2014-10-22,2015-08-04,2023-01-09,2023-02-01,13,10679.29,15,3,24,4,3.25,0,1.0986122886681098,1.1786549963416462,9.276061630903584,2,3,3,8
49043,MOSAFER TRAVEL,Middle East,2021-10-16,2021-11-15,2023-01-09,2023-02-11,7,3367.1,5,1,34,5,1.4,0,0.0,0.3364722366212129,8.121807118749738,3,2,2,7
38000,DUSK TRAVEL AND TOURISM LLC - B2B (DUSKTOURS.COM),Middle East,2020-03-12,2020-11-24,2023-01-09,2023-02-09,5,9346.63,7,2,32,5,1.0,0,0.6931471805599453,0.0,9.142771129505531,2,1,3,6
16919,SWL TRAVELS,Middle East,2018-03-14,2019-10-04,2023-01-09,2023-01-23,4,994.66,24,4,15,3,1.3333333333333333,0,1.3862943611198906,0.28768207245178085,6.902400970220212,1,2,1,4
48571,TRAVELCATIONS INCENTIVE SDN BHD,APAC,2021-10-06,2021-10-20,2023-01-09,2023-01-09,1,139.11,38,6,1,1,1.0,0,1.791759469228055,0.0,4.935264987071479,1,1,1,3
12630,SILVER ECON TRAVEL SERVICES SDN BHD,APAC,2017-06-20,2017-08-29,2023-01-09,2023-02-11,10,6539.45,5,1,34,5,2.0,0,0.0,0.6931471805599453,8.785608343055493,3,2,3,8
65515,TRAVELHOLIC VACATIONS SDN BHD,APAC,2022-10-28,2022-11-04,2023-01-09,2023-01-11,2,768.63,36,6,3,1,2.0,0,1.791759469228055,0.6931471805599453,6.64460970937526,1,2,1,4
56534,LIAS TRAVEL ,Southern Europe,2022-04-01,2022-04-05,2023-01-09,2023-02-08,7,2968.0,8,2,31,5,1.4,0,0.6931471805599453,0.3364722366212129,7.995643604287271,2,2,2,6
47178,VIVID ORIGINAL D.O.O.,Southern Europe,2021-08-27,2021-09-04,2023-01-09,2023-02-09,4,14569.62,7,2,32,5,0.8,0,0.6931471805599453,-0.2231435513142097,9.586693817860803,2,1,3,6
37832,NAVIGATOR TRAVEL & TOURISM,Middle East,2020-03-04,2021-06-06,2023-01-09,2023-02-07,19,12532.52,9,2,30,5,3.8,0,0.6931471805599453,1.33500106673234,9.436082144987173,2,3,3,8
41298,NOMAD TRAVEL CONCEPT,"Eastern, Central Europe & CIS",2021-01-05,2021-05-30,2023-01-09,2023-01-17,3,10976.46,30,5,9,2,1.5,0,1.6094379124341003,0.4054651081081644,9.303508258708474,1,2,3,6
64910,M MD TRAVEL AND TOURS SERVICES ,APAC,2022-10-17,2023-01-09,2023-01-09,2023-01-09,1,70.5,38,6,1,1,1.0,1,1.791759469228055,0.0,4.255612709818223,1,1,1,3
62943,ATEMER (ATEMER.COM),Middle East,2022-08-25,2022-11-13,2023-01-09,2023-01-09,1,644.87,38,6,1,1,1.0,0,1.791759469228055,0.0,6.469048746094167,1,1,1,3
25728,FLIGHTS N HOTELS,UK,2019-02-27,2019-03-01,2023-01-09,2023-01-09,7,46410.21,38,6,1,1,7.0,0,1.791759469228055,1.9459101490553132,10.745274757111861,1,3,3,7
48578,ZAATARAH & CO TRAVEL & TOURISM,Middle East,2021-10-06,2021-11-17,2023-01-09,2023-01-22,3,1707.17,25,4,14,3,1.0,0,1.3862943611198906,0.0,7.442592307759536,1,1,2,4
65369,RIDA INTERNATIONAL TRAVEL & TOURISM ,APAC,2022-10-26,2022-10-28,2023-01-09,2023-01-12,3,7008.46,35,6,4,1,3.0,0,1.791759469228055,1.0986122886681098,8.85487326973147,1,3,3,7
1433,ALWAZIR TRAVEL AND TOURISM SERVICES(JED),Middle East,2013-01-15,2013-01-22,2023-01-09,2023-01-24,15,5357.61,23,4,16,3,5.0,0,1.3862943611198906,1.6094379124341003,8.586273259101489,1,3,3,7
55799,RAFI SHELEF TOURISM INTERNATIONAL LTD,Southern Europe,2022-03-14,2022-03-23,2023-01-09,2023-01-18,7,4761.63,29,5,10,2,3.5,0,1.6094379124341003,1.252762968495368,8.468345325582096,1,3,2,6
33347,TRADETRAV LTD (FITBOOKINGS.COM) EUR,UK,2019-09-21,2019-10-03,2023-01-09,2023-01-20,4,1507.08,27,4,12,2,2.0,0,1.3862943611198906,0.6931471805599453,7.317929282818036,1,2,2,5
66911,TRAVEL NAVIGATOR,"Eastern, Central Europe & CIS",2022-11-25,2022-12-07,2023-01-09,2023-02-14,9,4455.12,2,1,37,6,1.5,0,0.0,0.4054651081081644,8.401809275569077,3,2,2,7
11656,CHONG FUI TRAVEL SDN BHD,APAC,2017-04-17,2017-05-22,2023-01-09,2023-01-09,1,50.21,38,6,1,1,1.0,0,1.791759469228055,0.0,3.916214210046614,1,1,1,3
25631,TA TRAVEL (TENA-ALVAREZ TRAVEL SL),Western Europe,2019-02-25,2019-05-29,2023-01-09,2023-02-06,18,6366.68,10,2,29,5,3.6,0,0.6931471805599453,1.2809338454620642,8.758833419605256,2,3,3,8
1621,TRAVEL 7 ,Middle East,2013-04-15,2013-05-20,2023-01-09,2023-01-09,1,125.27,38,6,1,1,1.0,0,1.791759469228055,0.0,4.8304714078561,1,1,1,3
24439,SIMURGH TRAVEL,Western Europe,2019-01-03,2019-04-16,2023-01-09,2023-01-09,1,970.16,38,6,1,1,1.0,0,1.791759469228055,0.0,6.877461006348536,1,1,1,3
64073,JELUXE TRAVEL,"Eastern, Central Europe & CIS",2022-09-28,2022-10-05,2023-01-09,2023-01-31,12,8783.48,16,3,23,4,3.0,0,1.0986122886681098,1.0986122886681098,9.080627963454203,2,3,3,8
