agency_id,agency_name,region,created_on,first_overall_sale,first_q_sale,last_q_sale,freq,mon,rec,rec_week,days_active,weeks_active,rel_freq,new_agency,rec_log,rel_freq_log,mon_log,rec_score,freq_score,mon_score,RFM
13462,PT BIRO PERJALANAN WISATA GREAT UNION CONTINENTAL ,APAC,2017-08-08,2018-04-20,2022-10-01,2022-12-30,78,44482.15,2,1,91,14,5.571428571428571,0,0.0,1.717651497074333,10.702843264087237,3,3,3,9
64176,UPPLEV SYDAFRIKA AB,Western Europe,2022-09-29,2022-10-01,2022-10-01,2022-10-03,5,456.36,90,13,3,1,5.0,1,2.5649493574615367,1.6094379124341003,6.123281971728169,1,3,1,5
234,ATLAS TRAVEL (DAMMAM),Middle East,2011-06-20,2011-06-22,2022-10-01,2022-12-23,80,43854.77,9,2,84,13,6.153846153846154,0,0.6931471805599453,1.817077277212345,10.688638771815807,3,3,3,9
677,CITY TRAVEL POINT LLC,Middle East,2011-12-14,2019-03-14,2022-10-01,2022-12-16,33,27598.51,16,3,77,12,2.75,0,1.0986122886681098,1.0116009116784799,10.225517064740725,2,3,3,8
56490,ASEMANE HAFTOM TOURISM LLC,Middle East,2022-03-31,2022-04-05,2022-10-01,2022-12-26,62,49926.63,6,1,87,13,4.769230769230769,0,0.0,1.5621850275835547,10.81830980672451,3,3,3,9
41312,PLANET TRAVEL NETWORK (PLANETTRAVELNETWORK.COM),Middle East,2021-01-06,2021-11-29,2022-10-01,2022-12-18,30,13712.01,14,3,79,12,2.5,0,1.0986122886681098,0.9162907318741551,9.52602737012551,2,3,3,8
64013,JOSE ENRICO'S DESTINATION (JED) TRAVEL & TOURS,APAC,2022-09-27,2022-10-01,2022-10-01,2022-10-01,1,354.56,92,14,1,1,1.0,1,2.6390573296152584,0.0,5.8708775841188645,1,1,1,3
404,OVERSEAS TRAVEL BUREAU(DOH),Middle East,2011-09-27,2012-05-17,2022-10-01,2022-12-27,119,80116.48,5,1,88,13,9.153846153846153,0,0.0,2.2141741356499924,11.291236854715772,3,3,3,9
30178,DESERT WORLD TOURS LLC,Middle East,2019-06-20,2021-05-30,2022-10-01,2022-12-13,7,4543.14,19,3,74,11,0.6363636363636364,0,1.0986122886681098,-0.45198512374305727,8.421373681925566,2,1,2,5
51702,NEETO HOLIDAYS (NEETOHOLIDAYS.COM),Middle East,2021-11-18,2021-11-25,2022-10-01,2022-12-29,157,171144.95,3,1,90,13,12.076923076923077,0,0.0,2.4912964478867714,12.050266137241973,3,3,3,9
37295,GAP TRAVEL,Africa,2020-02-13,2021-03-30,2022-10-01,2022-12-29,44,27686.09,3,1,90,13,3.3846153846153846,0,0.0,1.2192402764567245,10.228685399982844,3,3,3,9
15946,GULF WORLD TRAVEL AND TOURISM ,Middle East,2018-01-08,2018-04-14,2022-10-01,2022-10-06,2,938.23,87,13,6,1,2.0,0,2.5649493574615367,0.6931471805599453,6.843995121507626,1,2,1,4
48287,CORKER FZ LLC,Middle East,2021-09-28,2021-11-14,2022-10-01,2022-12-05,4,11115.63,27,4,66,10,0.4,0,1.3862943611198906,-0.916290731874155,9.31610750495398,2,1,3,6
1306,TRIPMAKERS FZ- LLC,Middle East,2012-10-17,2019-07-04,2022-10-01,2022-12-26,60,84920.38,6,1,87,13,4.615384615384615,0,0.0,1.529395204760564,11.349469390606993,3,3,3,9
442,DANA TRAVELS QATAR,Middle East,2011-10-16,2012-05-19,2022-10-01,2022-12-29,69,72606.9,3,1,90,13,5.3076923076923075,0,0.0,1.6691571471357227,11.192815237619062,3,3,3,9
3121,RNB TRAVEL,Africa,2014-04-09,2014-05-19,2022-10-01,2022-12-30,41,44383.18,2,1,91,14,2.9285714285714284,0,0.0,1.074514737089049,10.70061584781772,3,3,3,9
45651,REHLATY TRAVEL LLC,Middle East,2021-07-08,2022-02-10,2022-10-01,2022-11-11,3,1434.37,51,8,42,7,0.42857142857142855,0,2.0794415416798357,-0.8472978603872037,7.268481007404055,1,1,1,3
23570,TRAVELLARSBD,APAC,2018-11-26,2018-12-01,2022-10-01,2022-10-01,4,2553.48,92,14,1,1,4.0,0,2.6390573296152584,1.3862943611198906,7.845212413670105,1,3,2,6
1848,HORIZON KONNECT,Middle East,2013-05-28,2013-06-05,2022-10-01,2022-12-29,25,17717.57,3,1,90,13,1.9230769230769231,0,0.0,0.653926467406664,9.782312081572613,3,2,3,8
46985,ROSE TRAVELS ,Middle East,2021-08-21,2021-09-29,2022-10-01,2022-12-28,10,22829.95,4,1,89,13,0.7692307692307693,0,0.0,-0.262364264467491,10.035828549420698,3,1,3,7
19600,DSK TRAVELS LLC,Middle East,2018-07-10,2018-09-08,2022-10-01,2022-12-28,54,60788.16,4,1,89,13,4.153846153846154,0,0.0,1.4240346891027378,11.015150312148473,3,3,3,9
36426,TRAVIGO,Middle East,2020-01-15,2020-01-29,2022-10-01,2022-12-24,40,32793.79,8,2,85,13,3.076923076923077,0,0.6931471805599453,1.1239300966523995,10.397994447178894,3,3,3,9
7383,ALABANDA TOURISM CO. INC.,Middle East,2016-05-03,2016-05-12,2022-10-01,2022-12-30,400,255255.51,2,1,91,14,28.571428571428573,0,0.0,3.3524072174927233,12.450020322473648,3,3,3,9
25776,METRO TRAVELS.,UK,2019-02-28,2019-02-28,2022-10-01,2022-12-14,3,2869.4,18,3,75,11,0.2727272727272727,0,1.0986122886681098,-1.2992829841302609,7.9618582276642895,2,1,2,5
20272,AFRICANA HOTEL - MAHARA GROUP,Middle East,2018-08-02,2018-08-03,2022-10-01,2022-12-15,13,7761.1,17,3,76,11,1.1818181818181819,0,1.0986122886681098,0.16705408466316624,8.956879355708637,2,2,2,6
55766,AL SAFINA TRAVEL & TOURISM AGENCY,Middle East,2022-03-12,2022-03-17,2022-10-01,2022-12-25,9,5710.69,7,2,86,13,0.6923076923076923,0,0.6931471805599453,-0.3677247801253174,8.650095135979887,3,1,2,6
2535,PREMIUM CLASS TRAVELS & TOURISM(RUH),Middle East,2013-12-30,2014-01-12,2022-10-01,2022-10-01,2,1133.92,92,14,1,1,2.0,0,2.6390573296152584,0.6931471805599453,7.033435935061946,1,2,1,4
3964,HANIEL TRAVEL (HTS),Africa,2014-09-23,2014-10-01,2022-10-01,2022-12-24,107,107036.32,8,2,85,13,8.23076923076923,0,0.6931471805599453,2.1078794770003695,11.58092349509991,3,3,3,9
7102,ITL WORLD,Middle East,2016-03-30,2016-05-16,2022-10-01,2022-12-24,21,15163.38,8,2,85,13,1.6153846153846154,0,0.6931471805599453,0.4795730802618863,9.626638589490677,3,2,3,8
669,ALANAN TOURS & TRAVEL (MADINAH),Middle East,2011-12-14,2013-03-19,2022-10-01,2022-12-27,67,35115.49,5,1,88,13,5.153846153846154,0,0.0,1.6397432619294294,10.46639762264641,3,3,3,9
8736,H.K. TRAVELBOX LTD.,APAC,2016-08-24,2016-10-29,2022-10-01,2022-12-30,24,10077.75,2,1,91,14,1.7142857142857142,0,0.0,0.5389965007326869,9.21808530242363,3,2,3,8
18585,DAYA MITRA WISATA,APAC,2018-05-24,2018-07-11,2022-10-01,2022-12-29,81,7495.94,3,1,90,13,6.230769230769231,0,0.0,1.829499797210902,8.92211681961728,3,3,2,8
10342,OWAY TRAVELS & TOURS CO.LTD,APAC,2017-02-01,2017-02-09,2022-10-01,2022-12-28,68,35911.95,4,1,89,13,5.230769230769231,0,0.0,1.65455834771457,10.488825388168529,3,3,3,9
6017,GRANADA GATE TOURISM,Middle East,2015-11-26,2015-12-27,2022-10-01,2022-10-21,2,673.12,72,11,21,4,0.5,0,2.3978952727983707,-0.6931471805599453,6.511923619842211,1,1,1,3
32214,"REUNION GRAND JOURNEY CO.,LTD.",APAC,2019-08-23,2019-08-23,2022-10-01,2022-11-10,20,8113.84,52,8,41,6,3.3333333333333335,0,2.0794415416798357,1.2039728043259361,9.00132652456778,1,3,2,6
7501,GREEN VALLEY TRAVELS,Middle East,2016-05-15,2016-05-19,2022-10-01,2022-12-30,226,134735.97,2,1,91,14,16.142857142857142,0,0.0,2.7814776696570274,11.811072364612107,3,3,3,9
45000,TRANS OCEANS TOURS,Middle East,2021-06-15,2021-10-24,2022-10-01,2022-10-01,2,388.34,92,14,1,1,2.0,0,2.6390573296152584,0.6931471805599453,5.961881244566308,1,2,1,4
28276,ELITE INTERNATIONAL TRAVEL CENTRE LLC,Middle East,2019-05-04,2019-05-27,2022-10-01,2022-12-26,112,84867.14,6,1,87,13,8.615384615384615,0,0.0,2.153549513833558,11.348842253798056,3,3,3,9
14281,GO BEYOND ADVENTURES TRAVELS,Africa,2017-09-22,2019-07-26,2022-10-01,2022-10-26,4,1149.13,67,10,26,4,1.0,0,2.302585092994046,0.0,7.046760413311187,1,1,1,3
2106,GLOBALLINE TRAVEL AND TOURISM,Middle East,2013-09-18,2013-09-24,2022-10-01,2022-12-25,23,21201.47,7,2,86,13,1.7692307692307692,0,0.6931471805599453,0.5705448584676129,9.961825797878864,3,2,3,8
18619,TRAVELTRACK LIMITED,Africa,2018-05-25,2019-02-14,2022-10-01,2022-10-01,2,4600.0,92,14,1,1,2.0,0,2.6390573296152584,0.6931471805599453,8.433811582477187,1,2,2,5
11178,AL WAHDA TOURISM @ HOLIDAYS,Middle East,2017-03-15,2017-04-23,2022-10-01,2022-12-20,16,4091.62,12,2,81,12,1.3333333333333333,0,0.6931471805599453,0.28768207245178085,8.316696258634256,2,2,2,6
55402,ALENA ROOS - INTELETRAVEL,North America,2022-03-03,2022-10-01,2022-10-01,2022-10-01,1,114.18,92,14,1,1,1.0,1,2.6390573296152584,0.0,4.737776150536114,1,1,1,3
11737,MOSCONI TOURS INC,APAC,2017-04-24,2019-08-10,2022-10-01,2022-12-30,121,36166.77,2,1,91,14,8.642857142857142,0,0.0,2.1567332159814825,10.495896020433317,3,3,3,9
