agency_id,agency_name,region,created_on,first_overall_sale,first_q_sale,last_q_sale,freq,mon,rec,days_active,rel_freq,new_agency,rec_log,rel_freq_log,mon_log,rec_score,freq_score,mon_score,RFM
46603,PRINCIPAL OPERADORA TURÃSTICA CONGRESSOS EVENTOS,Latin America,2021-08-11,2021-09-03,2022-10-08,2022-11-03,4,395.37,59,27,0.14814814814814814,0,4.07753744390572,-1.9095425048844386,5.979822035323908,1,1,1,3
52435,MUNDO TOURS,Middle East,2021-12-01,2022-03-29,2022-10-08,2022-11-04,12,13572.3,58,28,0.42857142857142855,0,4.060443010546419,-0.8472978603872037,9.515786229992273,1,2,3,6
25481,FINE SELECTION TRAVEL,Middle East,2019-02-18,2022-05-19,2022-10-08,2022-10-08,2,296.82,85,1,2.0,0,4.442651256490317,0.6931471805599453,5.693125894467673,1,3,1,5
11629,LIFE VIAGENS,Latin America,2017-04-12,2017-08-22,2022-10-08,2022-12-28,14,6416.79,4,82,0.17073170731707318,0,1.3862943611198906,-1.7676619176489945,8.766673271642324,3,1,2,6
40681,FOUR SEASONS TRAVEL LLC (HEAD OFFICE),North America,2020-11-19,2021-03-05,2022-10-08,2022-10-08,1,3862.86,85,1,1.0,0,4.442651256490317,0.0,8.259163120746283,1,3,2,6
39399,AL EBDAA TOURISM,Middle East,2020-09-01,2020-10-15,2022-10-08,2022-12-26,14,5233.43,6,80,0.175,0,1.791759469228055,-1.742969305058623,8.562822173835276,3,1,2,6
14754,DARSACLIS VIAGEM E TURISMO,Latin America,2017-10-20,2017-10-30,2022-10-08,2022-12-14,7,7366.75,18,68,0.10294117647058823,0,2.8903717578961645,-2.2735975561207935,8.904731910990947,2,1,2,5
30063,HOME TRAVEL ,Middle East,2019-06-17,2019-07-10,2022-10-08,2022-11-13,9,9960.75,49,37,0.24324324324324326,0,3.8918202981106265,-1.413693335308005,9.20640764894847,1,2,3,6
5096,JOURNEY LINE AGENCY,Middle East,2015-05-11,2019-08-22,2022-10-08,2022-12-27,8,3557.27,5,81,0.09876543209876543,0,1.6094379124341003,-2.315007612992603,8.17674867573061,3,1,2,6
28018,JTR HOLIDAYS INBOUND & OUTBOUND TOUR OPERATOR,Middle East,2019-04-28,2019-05-20,2022-10-08,2022-12-14,9,4992.52,18,68,0.1323529411764706,0,2.8903717578961645,-2.0222831278398874,8.515696071290959,2,1,2,5
24287,BTS TRAVEL EXPRESS,APAC,2018-12-24,2019-02-19,2022-10-08,2022-12-22,5,325.0,10,76,0.06578947368421052,0,2.302585092994046,-2.7212954278522306,5.783825182329737,3,1,1,5
4690,REHLAT AL TAGHEER (GATEOUT.COM),Middle East,2015-02-12,2015-02-19,2022-10-08,2022-12-29,22,10921.56,3,83,0.26506024096385544,0,1.0986122886681098,-1.327798154438282,9.298494096238644,3,2,3,8
28381,LUXE VOYAGE TOURS,Middle East,2019-05-06,2019-05-12,2022-10-08,2022-10-19,6,424.07,74,12,0.5,0,4.30406509320417,-0.6931471805599453,6.04989853594501,1,2,1,4
19628,HOLIDAYTIME,Middle East,2018-07-11,2018-07-22,2022-10-08,2022-12-29,21,53826.21,3,83,0.25301204819277107,0,1.0986122886681098,-1.374318170073175,10.893515802239989,3,2,3,8
40,AL GHAITH AND AL MOOSA TRAVEL AGENCY(DXB),Middle East,2011-05-26,2011-06-09,2022-10-08,2022-12-23,20,19188.46,9,77,0.2597402597402597,0,2.1972245773362196,-1.348073148299693,9.862064335651255,3,2,3,8
20235,RELAX TOUR,Latin America,2018-08-01,2019-01-03,2022-10-08,2022-12-16,31,28889.35,16,70,0.44285714285714284,0,2.772588722239781,-0.8145080375642128,10.271228294072523,2,2,3,7
9156,GOLDEN DAYS TRAVEL (MADINAH),Middle East,2016-10-01,2017-01-09,2022-10-08,2022-12-27,64,28511.53,5,81,0.7901234567901234,0,1.6094379124341003,-0.23556607131276697,10.258063845847351,3,3,3,9
53615,REDPOLL TRAVEL LTD,Africa,2022-01-13,2022-02-04,2022-10-08,2022-11-02,10,3082.09,60,26,0.38461538461538464,0,4.0943445622221,-0.9555114450274363,8.033363217270699,1,2,2,5
52433,MY BLOSSOM TRAVEL AND REAL ESTATE SINGLE MEMBER PRIVATE COMPANY,Southern Europe,2021-12-01,2022-04-03,2022-10-08,2022-12-24,22,25611.27,8,78,0.28205128205128205,0,2.0794415416798357,-1.2656663733312759,10.150787767967932,3,2,3,8
15561,EVS TRAVEL & TOURS SDN BHD,APAC,2017-12-06,2019-04-06,2022-10-08,2022-12-11,17,10153.49,21,65,0.26153846153846155,0,3.044522437723423,-1.341173925839421,9.225572767734226,2,2,3,7
35582,HOTELES Y CIRCUITOS MEXICO,Latin America,2019-12-04,2019-12-08,2022-10-08,2022-12-01,46,16606.93,31,55,0.8363636363636363,0,3.4339872044851463,-0.178691788743376,9.717575357107847,2,3,3,8
12290,TRAVEL HOME VIAGENS E TURISMO,Latin America,2017-05-23,2017-12-20,2022-10-08,2022-12-30,44,9400.97,2,84,0.5238095238095238,0,0.6931471805599453,-0.6466271649250525,9.14856815442358,3,2,3,8
16693,ALMOSTAHAR ALDAWALY TRAVEL & TOURISM ,Middle East,2018-02-26,2018-02-28,2022-10-08,2022-12-14,10,4766.81,18,68,0.14705882352941177,0,2.8903717578961645,-1.916922612182061,8.469432597057867,2,1,2,5
18261,BOOKIDIA TRAVELS LLC ,Middle East,2018-05-15,2018-05-17,2022-10-08,2022-12-17,12,14972.79,15,71,0.16901408450704225,0,2.70805020110221,-1.777773227253315,9.613989832793923,2,1,3,6
5590,AL ISHRAQ TOURS,Middle East,2015-08-22,2015-08-26,2022-10-08,2022-12-15,15,5058.08,17,69,0.21739130434782608,0,2.833213344056216,-1.5260563034950494,8.528742243633102,2,2,2,6
9454,FLIGHT CENTRE TRAVEL GROUP,Africa,2016-11-02,2017-01-25,2022-10-08,2022-12-17,15,4255.32,15,71,0.2112676056338028,0,2.70805020110221,-1.5546296759391054,8.355925243820096,2,2,2,6
29307,PARANDISITALIA DI YOUSEFI RUHOLLAH ,Southern Europe,2019-05-26,2019-05-31,2022-10-08,2022-12-29,34,37398.92,3,83,0.40963855421686746,0,1.0986122886681098,-0.8924800831804366,10.529397105980326,3,2,3,8
64531,CELESTIAL ADVENTURES,Africa,2022-10-07,2022-10-08,2022-10-08,2022-10-08,1,2074.0,85,1,1.0,1,4.442651256490317,0.0,7.637234388789473,1,3,2,6
62769,SEE THE WORLD TRAVEL AND TOURS ,Middle East,2022-08-21,2022-09-06,2022-10-08,2022-12-27,2,1591.81,5,81,0.024691358024691357,0,1.6094379124341003,-3.7013019741124937,7.372627012548272,3,1,1,5
21353,VIAJES ELITE SA,Latin America,2018-09-14,2019-04-05,2022-10-08,2022-10-08,3,898.76,85,1,3.0,0,4.442651256490317,1.0986122886681098,6.80101603553803,1,3,1,5
20623,MONTERIA TOURS LTDA,Latin America,2018-08-13,2018-12-10,2022-10-08,2022-12-28,13,5871.24,4,82,0.15853658536585366,0,1.3862943611198906,-1.8417698898027164,8.677821134124937,3,1,2,6
349,ALKAZIMA TRAVEL AND TOURISM(DXB),Middle East,2011-08-27,2012-02-15,2022-10-08,2022-10-23,2,931.49,70,16,0.125,0,4.248495242049359,-2.0794415416798357,6.836785454610965,1,1,1,3
47548,VIAJES MARTELL,Latin America,2021-09-07,2022-06-18,2022-10-08,2022-10-08,1,96.04,85,1,1.0,0,4.442651256490317,0.0,4.564764771353053,1,3,1,5
54803,YUSI KO TRAVEL LLC,"Eastern, Central Europe & CIS",2022-02-16,2022-09-10,2022-10-08,2022-10-28,4,1257.35,65,21,0.19047619047619047,0,4.174387269895637,-1.6582280766035324,7.136761610564722,1,2,1,4
51521,REHLAT ALMOSAFER TRAVEL AND TOURISM (GIZAN),Middle East,2021-11-15,2022-03-09,2022-10-08,2022-11-05,11,6315.02,57,29,0.3793103448275862,0,4.04305126783455,-0.9694005571881036,8.750686201842125,1,2,2,5
40522,THE TRAVEL PLANNER GROUP LTD.,UK,2020-11-12,2021-03-06,2022-10-08,2022-12-03,7,3842.01,29,57,0.12280701754385964,0,3.367295829986474,-2.097141118779237,8.253750946136151,2,1,2,5
17173,TORREMOLINOS VIAJES,Latin America,2018-03-28,2021-05-05,2022-10-08,2022-12-19,13,12503.99,13,73,0.1780821917808219,0,2.5649493574615367,-1.7255100836868544,9.43380307235691,2,1,3,6
32402,ZAFIRO TOURS  CENTRAL PROPIEDAD,Western Europe,2019-08-27,2019-09-20,2022-10-08,2022-10-18,4,1825.57,75,11,0.36363636363636365,0,4.31748811353631,-1.0116009116784799,7.509647546019239,1,2,2,5
57050,FERIAS A LA CARTE TRAVEL AGENCY,Latin America,2022-04-14,2022-04-25,2022-10-08,2022-12-08,10,9344.2,24,62,0.16129032258064516,0,3.1780538303479458,-1.824549292051046,9.142511108948533,2,1,3,6
53506,GO TRAVEL INTENATIONAL SA DE CV,Latin America,2022-01-10,2022-03-18,2022-10-08,2022-10-27,4,5979.33,66,20,0.2,0,4.189654742026425,-1.6094379124341003,8.696063800533933,1,2,2,5
38653,MADARATY TRAVEL,Middle East,2020-07-08,2021-08-28,2022-10-08,2022-12-20,23,16576.38,12,74,0.3108108108108108,0,2.4849066497880004,-1.16857087727502,9.715734069506867,2,2,3,7
60743,TOURS WHOLESALER FZE,Middle East,2022-07-05,2022-07-07,2022-10-08,2022-12-30,66,35288.71,2,84,0.7857142857142857,0,0.6931471805599453,-0.2411620568168881,10.471318361736529,3,3,3,9
44556,TRAVELO AGENCIA SA DE CV,Latin America,2021-05-28,2022-10-08,2022-10-08,2022-10-08,1,3117.83,85,1,1.0,1,4.442651256490317,0.0,8.044892526001766,1,3,2,6
23653,ACTIVA TRAVEL,Latin America,2018-11-28,2018-11-30,2022-10-08,2022-12-26,7,3945.65,6,80,0.0875,0,1.791759469228055,-2.436116485618568,8.280368985233608,3,1,2,6
40633,FUN TOURS - UM EL FAHEM,Southern Europe,2020-11-17,2020-11-17,2022-10-08,2022-12-22,27,29132.56,10,76,0.35526315789473684,0,2.302585092994046,-1.034896474282002,10.279611728000777,3,2,3,8
43003,RONY TOURS,Southern Europe,2021-04-13,2021-11-16,2022-10-08,2022-12-30,13,11987.81,2,84,0.15476190476190477,0,0.6931471805599453,-1.8658674413817768,9.391645579128438,3,1,3,7
59259,BE HAPPY TRAVEL & TOURISM LLC,Middle East,2022-06-03,2022-08-12,2022-10-08,2022-10-08,1,160.02,85,1,1.0,0,4.442651256490317,0.0,5.075298807421978,1,3,1,5
64174,JANIQUE GALLANT - EXPEDIA CRUISES,North America,2022-09-29,2022-10-08,2022-10-08,2022-10-08,1,513.4,85,1,1.0,1,4.442651256490317,0.0,6.24105526843704,1,3,1,5
279,BLUE SKY TRAVEL (BLUESKYGROUP.NET),Middle East,2011-07-20,2012-05-08,2022-10-08,2022-12-05,4,4201.12,27,59,0.06779661016949153,0,3.295836866004329,-2.691243082785829,8.34310643538889,2,1,2,5
57939,AJWAA TRAVEL AGENCY (TABUK),Middle East,2022-05-12,2022-07-04,2022-10-08,2022-12-24,17,8430.83,8,78,0.21794871794871795,0,2.0794415416798357,-1.5234954826333758,9.039650504037734,3,2,3,8
1201,MASTER 4 TRAVEL SERVICES(JED),Middle East,2012-09-15,2012-10-10,2022-10-08,2022-11-25,13,6273.8,37,49,0.2653061224489796,0,3.6109179126442243,-1.3268709406490897,8.744137510652468,1,2,2,5
35286,NOHA TRAVEL & TOURISM ,Middle East,2019-11-24,2019-11-27,2022-10-08,2022-12-21,23,9781.38,11,75,0.30666666666666664,0,2.3978952727983707,-1.181993897607161,9.188235857369067,2,2,3,7
25514,TRAVELXPERTS,APAC,2019-02-20,2019-03-27,2022-10-08,2022-10-08,1,73.23,85,1,1.0,0,4.442651256490317,0.0,4.2936051730729785,1,3,1,5
23351,FAYEZ TRAVEL AGENCY (KHAMIS MUSHAIT),Middle East,2018-11-19,2018-12-01,2022-10-08,2022-12-25,3,1955.71,7,79,0.0379746835443038,0,1.9459101490553132,-3.270835563798912,7.57850857784421,3,1,2,6
41045,ALI INTERNATIONAL TRAVEL & HOLIDAYS,Middle East,2020-12-14,2020-12-21,2022-10-08,2022-12-27,29,42189.74,5,81,0.35802469135802467,0,1.6094379124341003,-1.0271533246859648,10.649932342501623,3,2,3,8
46007,TRAVEL COSTA RICA,Latin America,2021-07-21,2021-08-18,2022-10-08,2022-10-20,6,1668.54,73,13,0.46153846153846156,0,4.290459441148391,-0.7731898882334817,7.419704271533074,1,2,1,4
17349,SAMA TRAVEL & TOURISM LLC,Middle East,2018-04-04,2022-01-19,2022-10-08,2022-12-18,7,8440.91,14,72,0.09722222222222222,0,2.6390573296152584,-2.330755969960742,9.040845401683068,2,1,3,6
44229,FLYOUT TRAVEL,Southern Europe,2021-05-12,2021-07-16,2022-10-08,2022-12-26,20,8923.84,6,80,0.25,0,1.791759469228055,-1.3862943611198906,9.096481626211954,3,2,3,8
44655,EXPLORA AGENCIA DE VIAGENS E TURISMO LTDA.,Latin America,2021-06-02,2021-07-14,2022-10-08,2022-12-05,10,1868.67,27,59,0.1694915254237288,0,3.295836866004329,-1.7749523509116738,7.532982226858101,2,1,2,5
59980,TIME TRAVEL AND TOURISM ,Middle East,2022-06-16,2022-06-22,2022-10-08,2022-12-28,11,9572.4,4,82,0.13414634146341464,0,1.3862943611198906,-2.0088239744658827,9.166639236705084,3,1,3,7
55767,WEE TRAVEL,Latin America,2022-03-12,2022-03-21,2022-10-08,2022-12-22,34,16227.02,10,76,0.4473684210526316,0,2.302585092994046,-0.8043728156701697,9.694433033052489,3,2,3,8
16474,ALTAIF TRAVEL & TOURISM (TAIF),Middle East,2018-02-12,2018-05-18,2022-10-08,2022-12-26,23,13938.26,6,80,0.2875,0,1.791759469228055,-1.246532418744732,9.542392855863797,3,2,3,8
40945,ZIDERICH TURISMO,Latin America,2020-12-07,2020-12-14,2022-10-08,2022-12-30,78,73472.25,2,84,0.9285714285714286,0,0.6931471805599453,-0.07410797215372185,11.204663062890189,3,3,3,9
18262,AL FARIS TOURS,Middle East,2018-05-15,2019-06-27,2022-10-08,2022-11-08,5,2036.67,54,32,0.15625,0,3.9889840465642745,-1.8562979903656263,7.619071400157403,1,1,2,4
6309,TORRES VIAGENS E CONGRESSOS,Latin America,2016-01-28,2016-03-18,2022-10-08,2022-12-30,19,26643.4,2,84,0.2261904761904762,0,0.6931471805599453,-1.486377819676873,10.19029674413824,3,2,3,8
11055,VIP CONSULTORIA EM VIAGENS,Latin America,2017-03-08,2021-09-30,2022-10-08,2022-11-08,3,181.87,54,32,0.09375,0,3.9889840465642745,-2.367123614131617,5.203292146138927,1,1,1,3
4161,JENICK TRAVELS & TOURS LTD,Africa,2014-10-27,2015-12-01,2022-10-08,2022-10-08,1,60.12,85,1,1.0,0,4.442651256490317,0.0,4.0963425648847736,1,3,1,5
14743,CLEAR SKY FOR TRAVEL & TOURISM (MADINAH),Middle East,2017-10-19,2017-11-28,2022-10-08,2022-12-27,8,9024.53,5,81,0.09876543209876543,0,1.6094379124341003,-2.315007612992603,9.107701704282672,3,1,3,7
44723,MOSAID TRAVEL & TOURISM SERVICES (JED) ,Middle East,2021-06-06,2021-06-10,2022-10-08,2022-11-10,5,1566.75,52,34,0.14705882352941177,0,3.9512437185814275,-1.916922612182061,7.356758689104785,1,1,1,3
46977,TRAVELING TOUR,Latin America,2021-08-20,2021-08-25,2022-10-08,2022-12-19,8,5748.22,13,73,0.1095890410958904,0,2.5649493574615367,-2.211017899468555,8.656645520648802,2,1,2,5
52483,PÃ‰ NA ESTRADA TURISMO,Latin America,2021-12-02,2021-12-03,2022-10-08,2022-11-24,5,1687.93,38,48,0.10416666666666667,0,3.6375861597263857,-2.2617630984737906,7.431258205101718,1,1,1,3
13896,BEMVINDO ONLINE,Latin America,2017-09-04,2018-08-06,2022-10-09,2022-10-09,1,2909.57,84,1,1.0,0,4.430816798843313,0.0,7.9757605829239955,1,3,2,6
10073,"OPERADORA DE VIAJES CHECKIN, S.A. DE C.V. ",Latin America,2017-01-09,2017-01-17,2022-10-09,2022-12-22,14,5693.3,10,75,0.18666666666666668,0,2.302585092994046,-1.6784307839210517,8.647045323856375,3,1,2,6
32342,DTP TRAVEL GROUP,Latin America,2019-08-26,2021-10-16,2022-10-09,2022-12-28,13,7988.54,4,81,0.16049382716049382,0,1.3862943611198906,-1.8294997972109022,8.985763293652937,3,1,2,6
15583,AGENCIA STUDIO DE  VIAGENS E TURISMO  LTDA,Latin America,2017-12-07,2018-01-22,2022-10-09,2022-11-23,5,1886.25,39,46,0.10869565217391304,0,3.6635616461296463,-2.2192034840549946,7.542346010082059,1,1,2,4
24364,RHALA WORLD TRAVEL & TOURS,Middle East,2018-12-27,2019-02-07,2022-10-09,2022-12-08,8,3063.22,24,61,0.13114754098360656,0,3.1780538303479458,-2.031432322493475,8.027221929261644,2,1,2,5
23706,MASSARI TRAVEL & EXPERIENCE,Latin America,2018-11-30,2019-08-06,2022-10-09,2022-12-19,10,2167.18,13,72,0.1388888888888889,0,2.5649493574615367,-1.9740810260220096,7.681182062230702,2,1,2,5
46364,SD TRAVEL & TOURISM ,Middle East,2021-08-03,2021-08-04,2022-10-09,2022-11-06,2,109.17,56,29,0.06896551724137931,0,4.02535169073515,-2.6741486494265287,4.6929063002921785,1,1,1,3
3917,UAS,Middle East,2014-09-16,2020-05-19,2022-10-09,2022-12-30,91,39038.74,2,83,1.0963855421686748,0,0.6931471805599453,0.09201889872025219,10.57230976541603,3,3,3,9
64260,INTER-CONTINENTAL TRAVEL CENTRE SDN. BHD - NEW,APAC,2022-10-03,2022-10-09,2022-10-09,2022-12-29,152,174379.5,3,82,1.853658536585366,1,1.0986122886681098,0.6171612735820233,12.0689892376764,3,3,3,9
22475,ZING JOURNEYS,APAC,2018-10-20,2018-10-22,2022-10-09,2022-12-26,44,40663.43,6,79,0.5569620253164557,0,1.791759469228055,-0.5852582185487604,10.613084441715884,3,2,3,8
55497,GUILIN TIANYUE INTERNATIONAL TRAVEL SERVICE CO. LT,China,2022-03-07,2022-03-17,2022-10-09,2022-12-15,27,12910.96,17,68,0.39705882352941174,0,2.833213344056216,-0.9236708391717777,9.465831842036545,2,2,3,7
3518,NESMA TRAVEL & TOURISM,Middle East,2014-06-11,2014-10-02,2022-10-09,2022-12-01,32,36848.84,31,54,0.5925925925925926,0,3.4339872044851463,-0.5232481437645479,10.514579418153216,2,2,3,7
24546,LUXURY HOLIDAYS,Middle East,2019-01-10,2019-01-12,2022-10-09,2022-12-29,25,49254.92,3,82,0.3048780487804878,0,1.0986122886681098,-1.1878434223960523,10.804764540087872,3,2,3,8
2076,ATHKA HOLIDAYS(YEMEN),Middle East,2013-09-04,2013-09-17,2022-10-09,2022-12-13,6,1929.92,19,66,0.09090909090909091,0,2.9444389791664403,-2.3978952727983707,7.565233830262622,2,1,2,5
20959,HC TOURISM - DXB,Middle East,2018-08-29,2018-08-29,2022-10-09,2022-12-29,34,29388.82,3,82,0.4146341463414634,0,1.0986122886681098,-0.8803587226480918,10.288369608896156,3,2,3,8
14541,AZZAM TRAVELS,Middle East,2017-10-09,2017-10-19,2022-10-09,2022-10-09,1,1623.81,84,1,1.0,0,4.430816798843313,0.0,7.392530518803274,1,3,1,5
59645,WORLD GATE TRAVEL (RIYADH),Middle East,2022-06-10,2022-07-18,2022-10-09,2022-12-27,10,12582.48,5,80,0.125,0,1.6094379124341003,-2.0794415416798357,9.440060649140012,3,1,3,7
46211,MEIYA HEAD OFFICE,China,2021-07-29,2021-12-03,2022-10-09,2022-12-16,19,16192.49,16,69,0.2753623188405797,0,2.772588722239781,-1.289667525430819,9.69230283348702,2,2,3,7
2420,TTT WORLDWIDE LTD,Africa,2013-11-27,2013-12-05,2022-10-09,2022-11-24,6,2308.0,38,47,0.1276595744680851,0,3.6375861597263857,-2.0583881324820035,7.744136627627991,1,1,2,4
938,ALZAYER FOR TRAVEL & TOURISM (JED),Middle East,2012-04-22,2013-03-27,2022-10-09,2022-12-29,29,27594.13,3,82,0.35365853658536583,0,1.0986122886681098,-1.0394234172777792,10.225358347925976,3,2,3,8
29923,RAMADA PRIMA WISATA,APAC,2019-06-12,2022-01-01,2022-10-09,2022-11-21,31,43534.37,41,44,0.7045454545454546,0,3.713572066704308,-0.35020242943311486,10.681306020042813,1,3,3,7
461,EZY TRAVELS DOHA,Middle East,2011-10-24,2012-03-26,2022-10-09,2022-12-27,36,44826.59,5,80,0.45,0,1.6094379124341003,-0.7985076962177716,10.710556769121432,3,2,3,8
14342,ALSADAQA TRAVEL,Middle East,2017-09-26,2018-07-19,2022-10-09,2022-12-21,10,9147.28,11,74,0.13513513513513514,0,2.3978952727983707,-2.001480000210124,9.121211846317186,2,1,3,6
3427,SAMA TRAVEL & MARKETING SERVICE(JED),Middle East,2014-05-25,2014-06-22,2022-10-09,2022-12-11,16,11281.06,21,64,0.25,0,3.044522437723423,-1.3862943611198906,9.330880492268198,2,2,3,7
24880,UNIQUE TRAVEL LLC,Middle East,2019-01-27,2019-03-20,2022-10-09,2022-12-09,5,389.51,23,62,0.08064516129032258,0,3.1354942159291497,-2.517696472610991,5.964889538922183,2,1,1,4
39459,JUVENTOURS,Southern Europe,2020-09-06,2021-04-08,2022-10-09,2022-12-21,9,5121.65,11,74,0.12162162162162163,0,2.3978952727983707,-2.10684051586795,8.541231931742141,2,1,2,5
25962,QUICK LINK TRAVEL AND TOURISM FZE,Middle East,2019-03-05,2019-03-26,2022-10-09,2022-12-01,12,2817.57,31,54,0.2222222222222222,0,3.4339872044851463,-1.5040773967762742,7.9436300903258035,2,2,2,6
17313,RESERVE A HOTEL - B2B,UK,2018-04-02,2020-12-01,2022-10-09,2022-12-06,3,11578.2,26,59,0.05084745762711865,0,3.258096538021482,-2.9789251552376097,9.356879298630366,2,1,3,6
611,ALIREZA TRAVEL & TOURISM(JED),Middle East,2011-12-05,2015-06-16,2022-10-09,2022-12-07,3,3272.6,25,60,0.05,0,3.2188758248682006,-2.995732273553991,8.093340054994796,2,1,2,5
4791,WORLD GATE CARD,Middle East,2015-03-05,2018-04-04,2022-10-09,2022-12-29,52,16678.26,3,82,0.6341463414634146,0,1.0986122886681098,-0.45547552868282576,9.721861353924625,3,2,3,8
56147,MERIDIAN TRAVEL LLC,"Eastern, Central Europe & CIS",2022-03-22,2022-04-18,2022-10-09,2022-12-14,7,7777.04,18,67,0.1044776119402985,0,2.8903717578961645,-2.2587824703356527,8.958931082053196,2,1,2,5
35520,NICE TRAVEL SOLUTION,Middle East,2019-12-03,2019-12-19,2022-10-09,2022-12-14,20,9538.35,18,67,0.29850746268656714,0,2.8903717578961645,-1.208960345836975,9.163075793508881,2,2,3,7
1280,ALKAN TRAVEL ,Middle East,2012-10-09,2013-02-05,2022-10-09,2022-12-25,15,7923.84,7,78,0.19230769230769232,0,1.9459101490553132,-1.6486586255873816,8.977631215792272,3,2,2,7
58463,TPA HOLIDAYS (TPAHOLIDAYS.COM),Middle East,2022-05-20,2022-06-05,2022-10-09,2022-11-28,14,12634.25,34,51,0.27450980392156865,0,3.5263605246161616,-1.292768303109067,9.44416665913686,1,2,3,6
56743,ALBIDA TRAVELS,Middle East,2022-04-07,2022-05-01,2022-10-09,2022-11-30,12,23260.91,32,53,0.22641509433962265,0,3.4657359027997265,-1.4853852637641216,10.05452954826524,2,2,3,7
49345,THABAT AVIATION COMPANY,Middle East,2021-10-25,2021-10-26,2022-10-09,2022-12-07,8,11844.97,25,60,0.13333333333333333,0,3.2188758248682006,-2.0149030205422647,9.379658583875454,2,1,3,6
44580,KINGDOM TRAVEL,Middle East,2021-05-31,2021-08-01,2022-10-09,2022-12-30,6,3375.98,2,83,0.07228915662650602,0,0.6931471805599453,-2.627081138568543,8.124440931527683,3,1,2,6
11849,ALRIMAL AL SABA TOURISM (7SANDSTRAVEL) -DZVOUCHER.COM,Middle East,2017-05-02,2017-12-09,2022-10-09,2022-12-27,17,25203.04,5,80,0.2125,0,1.6094379124341003,-1.5488132906176655,10.134719901144342,3,2,3,8
20681,TRAVELAZE,"Eastern, Central Europe & CIS",2018-08-14,2019-09-06,2022-10-09,2022-12-24,11,5290.65,8,77,0.14285714285714285,0,2.0794415416798357,-1.9459101490553135,8.57369639064997,3,1,2,6
25952,TAKE OFF TRAVEL,Africa,2019-03-05,2019-04-25,2022-10-09,2022-12-22,32,22562.3,10,75,0.4266666666666667,0,2.302585092994046,-0.8517522107365838,10.02403565077002,3,2,3,8
46788,NERD HERD IT SOLUTIONS,Middle East,2021-08-17,2021-08-30,2022-10-09,2022-10-26,2,1894.1,67,18,0.1111111111111111,0,4.204692619390966,-2.1972245773362196,7.546499070662696,1,1,2,4
28698,SAMA ALMOSAFIR TRAVEL & TOURISM (TAIF),Middle East,2019-05-14,2022-01-20,2022-10-09,2022-12-16,14,9341.22,16,69,0.2028985507246377,0,2.772588722239781,-1.5950491749820006,9.14219214367772,2,2,3,7
16632,HOLIDAYS4U.,Middle East,2018-02-21,2019-02-12,2022-10-09,2022-12-20,6,2304.18,12,73,0.0821917808219178,0,2.4849066497880004,-2.498699971920336,7.742480143764183,2,1,2,5
11686,WISE TRAVEL LIMITED,APAC,2017-04-19,2017-04-20,2022-10-09,2022-10-09,1,274.35,84,1,1.0,0,4.430816798843313,0.0,5.614404663504985,1,3,1,5
10425,STAR ALLIANCE TOURS ,Middle East,2017-02-06,2017-07-20,2022-10-09,2022-12-21,10,7110.85,11,74,0.13513513513513514,0,2.3978952727983707,-2.001480000210124,8.869377065581439,2,1,2,5
7530,LA VIE VIAGENS,Latin America,2016-05-18,2021-08-17,2022-10-09,2022-10-09,1,306.91,84,1,1.0,0,4.430816798843313,0.0,5.7265545449983986,1,3,1,5
53511,MOONKEYS,Southern Europe,2022-01-10,2022-01-12,2022-10-09,2022-12-13,31,16896.74,19,66,0.4696969696969697,0,2.9444389791664403,-0.7556675375412792,9.734875982895398,2,2,3,7
19187,TRAVELERS HUB TOURS SDN BHD,APAC,2018-06-20,2019-05-13,2022-10-09,2022-12-13,19,3409.15,19,66,0.2878787878787879,0,2.9444389791664403,-1.245215762859985,8.134218272343244,2,2,2,6
18786,FOCUS VIAGENS E TURISMO,Latin America,2018-06-01,2021-10-08,2022-10-09,2022-12-30,9,2398.34,2,83,0.10843373493975904,0,0.6931471805599453,-2.2216160304603787,7.782532110357626,3,1,2,6
15052,TATHKARAH FOR TRAVEL AND TOURISM (TATHKARAH.COM),Middle East,2017-11-07,2018-03-24,2022-10-09,2022-12-29,21,12125.32,3,82,0.25609756097560976,0,1.0986122886681098,-1.3621968095408301,9.403051107210006,3,2,3,8
1971,AZMEEL TRAVEL,Middle East,2013-07-08,2013-12-29,2022-10-09,2022-12-14,9,4563.99,18,67,0.13432835820895522,0,2.8903717578961645,-2.0074680420547466,8.425952519919093,2,1,2,5
41377,CORDOBA TRAVEL (NEW DAMIETTA),Middle East,2021-01-11,2021-01-19,2022-10-09,2022-12-14,7,3666.01,18,67,0.1044776119402985,0,2.8903717578961645,-2.2587824703356527,8.206859156164615,2,1,2,5
6297,PRODUCAO VIAGENS,Latin America,2016-01-27,2016-02-26,2022-10-09,2022-11-26,21,24878.91,36,49,0.42857142857142855,0,3.58351893845611,-0.8472978603872037,10.121775735604029,1,2,3,6
16225,WEJHAT TRAVEL & TOURS ,Middle East,2018-01-29,2018-12-11,2022-10-09,2022-10-10,3,458.72,83,2,1.5,0,4.418840607796598,0.4054651081081644,6.12844000213506,1,3,1,5
10962,WISDOM TRAVEL SDN BHD,APAC,2017-03-02,2017-04-20,2022-10-09,2022-12-13,26,10416.13,19,66,0.3939393939393939,0,2.9444389791664403,-0.9315582040049435,9.251110845169237,2,2,3,7
